,MEA_DDHR,PLANT,LOC,X24H_TMA,X24H_COND_LOC,X24H_COND_LOC_PROB,X48H_TMA,X48H_COND_LOC,X48H_COND_LOC_PROB
1761,2019-10-16 10:30,1,2,2019-10-17 10:30,0,0.3,2019-10-18 10:30,0,0.1
1762,2019-10-16 14:00,2,1,2019-10-17 14:00,0,0.0,2019-10-18 14:00,0,0.0
1763,2019-10-16 14:30,2,1,2019-10-17 14:30,0,0.0,2019-10-18 14:30,0,0.0
1764,2019-10-16 17:30,2,3,2019-10-17 17:30,0,0.1,2019-10-18 17:30,0,0.3
1765,2019-10-16 18:00,1,3,2019-10-17 18:00,0,0.2,2019-10-18 18:00,0,0.1
1766,2019-10-16 20:30,1,3,2019-10-17 20:30,0,0.4,2019-10-18 20:30,0,0.0
1767,2019-10-16 21:00,1,3,2019-10-17 21:00,0,0.4,2019-10-18 21:00,0,0.0
1768,2019-10-16 23:00,1,2,2019-10-17 23:00,0,0.3,2019-10-18 23:00,0,0.1
1769,2019-10-17 2:00,1,3,2019-10-18 2:00,0,0.0,2019-10-19 2:00,0,0.0
1770,2019-10-17 3:00,1,3,2019-10-18 3:00,0,0.2,2019-10-19 3:00,0,0.0
1771,2019-10-17 8:30,1,3,2019-10-18 8:30,0,0.1,2019-10-19 8:30,0,0.0
1772,2019-10-17 12:00,2,1,2019-10-18 12:00,0,0.0,2019-10-19 12:00,0,0.0
1773,2019-10-17 23:30,2,1,2019-10-18 23:30,0,0.1,2019-10-19 23:30,0,0.0
1774,2019-10-18 2:30,2,3,2019-10-19 2:30,0,0.1,2019-10-20 2:30,0,0.0
1775,2019-10-18 7:00,2,3,2019-10-19 7:00,0,0.1,2019-10-20 7:00,0,0.0
1776,2019-10-19 0:30,1,2,2019-10-20 0:30,0,0.0,2019-10-21 0:30,0,0.1
1777,2019-10-19 3:00,1,2,2019-10-20 3:00,0,0.0,2019-10-21 3:00,0,0.1
1778,2019-10-19 3:00,2,1,2019-10-20 3:00,0,0.0,2019-10-21 3:00,0,0.1
1779,2019-10-19 3:30,2,2,2019-10-20 3:30,0,0.0,2019-10-21 3:30,0,0.1
1780,2019-10-19 3:30,1,3,2019-10-20 3:30,0,0.0,2019-10-21 3:30,0,0.0
1781,2019-10-19 6:30,1,2,2019-10-20 6:30,0,0.0,2019-10-21 6:30,0,0.1
1782,2019-10-20 1:30,2,2,2019-10-21 1:30,0,0.3,2019-10-22 1:30,0,0.0
1783,2019-10-20 4:30,2,1,2019-10-21 4:30,0,0.2,2019-10-22 4:30,0,0.0
1784,2019-10-20 4:30,1,2,2019-10-21 4:30,0,0.0,2019-10-22 4:30,0,0.0
1785,2019-10-20 6:00,1,2,2019-10-21 6:00,0,0.1,2019-10-22 6:00,0,0.0
1786,2019-10-21 1:00,2,3,2019-10-22 1:00,0,0.3,2019-10-23 1:00,0,0.2
1787,2019-10-21 4:00,2,3,2019-10-22 4:00,0,0.1,2019-10-23 4:00,0,0.3
1788,2019-10-21 12:00,1,2,2019-10-22 12:00,0,0.1,2019-10-23 12:00,0,0.1
1789,2019-10-21 20:00,2,1,2019-10-22 20:00,0,0.0,2019-10-23 20:00,0,0.0
1790,2019-10-21 21:00,1,2,2019-10-22 21:00,0,0.0,2019-10-23 21:00,0,0.1
1791,2019-10-22 7:00,2,1,2019-10-23 7:00,0,0.2,2019-10-24 7:00,0,0.0
1792,2019-10-22 8:30,1,2,2019-10-23 8:30,0,0.0,2019-10-24 8:30,0,0.0
1793,2019-10-22 11:30,2,1,2019-10-23 11:30,0,0.0,2019-10-24 11:30,0,0.0
1794,2019-10-22 14:00,2,3,2019-10-23 14:00,0,0.0,2019-10-24 14:00,0,0.0
1795,2019-10-22 18:30,1,2,2019-10-23 18:30,0,0.0,2019-10-24 18:30,0,0.0
1796,2019-10-23 10:00,1,2,2019-10-24 10:00,0,0.0,2019-10-25 10:00,0,0.0
1797,2019-10-23 12:00,2,1,2019-10-24 12:00,0,0.0,2019-10-25 12:00,0,0.1
1798,2019-10-24 2:30,1,3,2019-10-25 2:30,0,0.5,2019-10-26 2:30,0,0.5
1799,2019-10-24 4:30,1,2,2019-10-25 4:30,0,0.1,2019-10-26 4:30,0,0.0
1800,2019-10-24 8:30,2,1,2019-10-25 8:30,0,0.0,2019-10-26 8:30,0,0.2
1801,2019-10-24 8:30,2,3,2019-10-25 8:30,0,0.0,2019-10-26 8:30,0,0.0
1802,2019-10-24 20:00,2,3,2019-10-25 20:00,0,0.4,2019-10-26 20:00,0,0.3
1803,2019-10-24 23:30,1,2,2019-10-25 23:30,0,0.3,2019-10-26 23:30,0,0.1
1804,2019-10-24 23:30,2,3,2019-10-25 23:30,0,0.1,2019-10-26 23:30,0,0.0
1805,2019-10-25 3:30,1,3,2019-10-26 3:30,0,0.5,2019-10-27 3:30,0,0.0
1806,2019-10-25 5:00,1,2,2019-10-26 5:00,0,0.0,2019-10-27 5:00,0,0.0
1807,2019-10-26 6:00,1,2,2019-10-27 6:00,0,0.0,2019-10-28 6:00,0,0.2
1808,2019-10-26 6:30,2,1,2019-10-27 6:30,0,0.0,2019-10-28 6:30,0,0.2
1809,2019-10-26 8:30,1,3,2019-10-27 8:30,0,0.0,2019-10-28 8:30,0,0.8999999999999999
1810,2019-10-26 14:00,1,3,2019-10-27 14:00,0,0.0,2019-10-28 14:00,0,0.4
1811,2019-10-26 20:00,2,1,2019-10-27 20:00,0,0.0,2019-10-28 20:00,0,0.5
1812,2019-10-26 22:30,1,2,2019-10-27 22:30,0,0.0,2019-10-28 22:30,0,0.1
1813,2019-10-26 23:00,1,3,2019-10-27 23:00,0,0.0,2019-10-28 23:00,0,0.2
1814,2019-10-27 10:00,2,3,2019-10-28 10:00,0,0.2,2019-10-29 10:00,0,1.2
1815,2019-10-27 19:30,1,2,2019-10-28 19:30,0,0.2,2019-10-29 19:30,0,0.7000000000000001
1816,2019-10-28 1:30,2,1,2019-10-29 1:30,0,2.5,2019-10-30 1:30,0,0.3
1817,2019-10-28 5:00,2,1,2019-10-29 5:00,0,1.0999999999999999,2019-10-30 5:00,0,0.2
1818,2019-10-28 7:00,1,3,2019-10-29 7:00,0,2.1,2019-10-30 7:00,0,0.2
1819,2019-10-28 7:00,1,2,2019-10-29 7:00,0,1.7000000000000002,2019-10-30 7:00,0,0.1
1820,2019-10-28 10:00,1,2,2019-10-29 10:00,0,1.4000000000000001,2019-10-30 10:00,0,0.0
1821,2019-10-28 12:00,2,3,2019-10-29 12:00,0,1.0,2019-10-30 12:00,0,0.0
1822,2019-10-28 18:30,1,3,2019-10-29 18:30,0,0.3,2019-10-30 18:30,0,0.0
1823,2019-10-28 20:00,2,3,2019-10-29 20:00,0,0.8999999999999999,2019-10-30 20:00,0,0.0
1824,2019-10-28 21:30,2,3,2019-10-29 21:30,0,0.4,2019-10-30 21:30,0,0.1
1825,2019-10-29 5:30,1,3,2019-10-30 5:30,0,0.1,2019-10-31 5:30,0,0.8
1826,2019-10-29 10:00,2,1,2019-10-30 10:00,0,0.0,2019-10-31 10:00,0,0.5
1827,2019-10-29 20:00,1,2,2019-10-30 20:00,0,0.0,2019-10-31 20:00,0,0.5
1828,2019-10-30 5:00,1,2,2019-10-31 5:00,0,0.4,2019-11-01 5:00,0,0.5
1829,2019-10-30 20:00,1,3,2019-10-31 20:00,0,1.0,2019-11-01 20:00,0,0.1
1830,2019-10-30 20:30,1,3,2019-10-31 20:30,0,1.0,2019-11-01 20:30,0,0.1
1831,2019-10-31 0:00,1,2,2019-11-01 0:00,0,0.8,2019-11-02 0:00,0,0.3
1832,2019-10-31 4:30,1,2,2019-11-01 4:30,0,0.6,2019-11-02 4:30,0,0.1
1833,2019-10-31 8:30,1,3,2019-11-01 8:30,0,0.3,2019-11-02 8:30,0,0.3
1834,2019-10-31 12:00,2,1,2019-11-01 12:00,0,0.0,2019-11-02 12:00,0,0.4
1835,2019-10-31 22:00,2,1,2019-11-01 22:00,0,0.1,2019-11-02 22:00,0,0.8999999999999999
1836,2019-10-31 23:00,2,1,2019-11-01 23:00,0,0.0,2019-11-02 23:00,0,0.6
1837,2019-11-01 0:30,2,2,2019-11-02 0:30,0,0.0,2019-11-03 0:30,0,0.3
1838,2019-11-01 0:30,2,1,2019-11-02 0:30,0,0.1,2019-11-03 0:30,0,0.3
1839,2019-11-01 3:30,2,2,2019-11-02 3:30,0,0.5,2019-11-03 3:30,0,0.2
1840,2019-11-01 4:30,2,1,2019-11-02 4:30,0,0.0,2019-11-03 4:30,0,0.0
1841,2019-11-01 17:30,2,1,2019-11-02 17:30,0,0.2,2019-11-03 17:30,0,0.0
1842,2019-11-01 19:00,2,1,2019-11-02 19:00,0,0.5,2019-11-03 19:00,0,0.0
1843,2019-11-02 1:30,2,2,2019-11-03 1:30,0,0.3,2019-11-04 1:30,0,0.0
1844,2019-11-02 2:00,2,2,2019-11-03 2:00,0,0.2,2019-11-04 2:00,0,0.0
1845,2019-11-02 4:00,1,3,2019-11-03 4:00,0,0.3,2019-11-04 4:00,0,0.4
1846,2019-11-02 8:30,2,2,2019-11-03 8:30,0,0.1,2019-11-04 8:30,0,0.0
1847,2019-11-02 12:00,1,2,2019-11-03 12:00,0,0.0,2019-11-04 12:00,0,0.0
1848,2019-11-02 14:00,2,1,2019-11-03 14:00,0,0.0,2019-11-04 14:00,0,0.0
1849,2019-11-02 16:00,1,2,2019-11-03 16:00,0,0.0,2019-11-04 16:00,0,0.0
1850,2019-11-02 16:30,2,1,2019-11-03 16:30,0,0.0,2019-11-04 16:30,0,0.1
1851,2019-11-02 21:00,2,2,2019-11-03 21:00,0,0.0,2019-11-04 21:00,0,0.1
1852,2019-11-02 22:30,1,2,2019-11-03 22:30,0,0.2,2019-11-04 22:30,0,0.2
1853,2019-11-03 1:30,2,2,2019-11-04 1:30,0,0.0,2019-11-05 1:30,0,0.2
1854,2019-11-03 8:30,1,3,2019-11-04 8:30,0,0.2,2019-11-05 8:30,0,0.1
1855,2019-11-03 11:30,1,3,2019-11-04 11:30,0,0.2,2019-11-05 11:30,0,0.0
1856,2019-11-03 22:00,2,2,2019-11-04 22:00,0,0.1,2019-11-05 22:00,0,0.1
1857,2019-11-04 1:00,2,1,2019-11-05 1:00,0,0.5,2019-11-06 1:00,0,0.5
1858,2019-11-04 3:30,2,1,2019-11-05 3:30,0,0.4,2019-11-06 3:30,0,0.0
1859,2019-11-04 5:00,2,1,2019-11-05 5:00,0,0.3,2019-11-06 5:00,0,0.1
1860,2019-11-04 6:00,1,2,2019-11-05 6:00,0,0.2,2019-11-06 6:00,0,0.4
1861,2019-11-04 6:00,2,2,2019-11-05 6:00,0,0.3,2019-11-06 6:00,0,0.0
1862,2019-11-04 7:00,1,2,2019-11-05 7:00,0,0.1,2019-11-06 7:00,0,0.2
1863,2019-11-04 11:30,2,2,2019-11-05 11:30,0,0.4,2019-11-06 11:30,0,0.0
1864,2019-11-04 13:30,1,2,2019-11-05 13:30,0,0.5,2019-11-06 13:30,0,0.2
1865,2019-11-04 16:30,2,2,2019-11-05 16:30,0,0.1,2019-11-06 16:30,0,0.1
1866,2019-11-05 1:00,1,3,2019-11-06 1:00,0,0.6,2019-11-07 1:00,0,0.3
1867,2019-11-05 2:00,2,1,2019-11-06 2:00,0,0.4,2019-11-07 2:00,0,0.8
1868,2019-11-05 4:00,2,1,2019-11-06 4:00,0,0.1,2019-11-07 4:00,0,0.6
1869,2019-11-05 12:00,2,2,2019-11-06 12:00,0,0.0,2019-11-07 12:00,0,0.0
1870,2019-11-05 14:30,1,2,2019-11-06 14:30,0,0.3,2019-11-07 14:30,0,0.3
1871,2019-11-05 18:00,2,1,2019-11-06 18:00,0,0.0,2019-11-07 18:00,0,0.0
1872,2019-11-05 19:30,2,2,2019-11-06 19:30,0,0.0,2019-11-07 19:30,0,0.2
1873,2019-11-05 20:30,1,3,2019-11-06 20:30,0,0.1,2019-11-07 20:30,0,0.0
1874,2019-11-06 0:00,2,1,2019-11-07 0:00,0,0.7000000000000001,2019-11-08 0:00,0,0.0
1875,2019-11-06 4:00,2,2,2019-11-07 4:00,0,0.1,2019-11-08 4:00,0,0.0
1876,2019-11-06 6:30,2,2,2019-11-07 6:30,0,0.4,2019-11-08 6:30,0,0.0
1877,2019-11-06 7:30,2,2,2019-11-07 7:30,0,0.7000000000000001,2019-11-08 7:30,0,0.0
1878,2019-11-06 12:00,2,1,2019-11-07 12:00,0,0.3,2019-11-08 12:00,0,0.0
1879,2019-11-06 12:30,2,2,2019-11-07 12:30,0,0.1,2019-11-08 12:30,0,0.0
1880,2019-11-06 13:00,1,2,2019-11-07 13:00,0,0.2,2019-11-08 13:00,0,0.0
1881,2019-11-06 15:30,2,2,2019-11-07 15:30,0,0.4,2019-11-08 15:30,0,0.0
1882,2019-11-06 18:00,2,1,2019-11-07 18:00,0,0.0,2019-11-08 18:00,0,0.0
1883,2019-11-07 3:00,2,2,2019-11-08 3:00,0,0.0,2019-11-09 3:00,0,0.0
1884,2019-11-07 20:30,2,2,2019-11-08 20:30,0,0.0,2019-11-09 20:30,0,0.0
1885,2019-11-07 21:00,1,3,2019-11-08 21:00,0,0.0,2019-11-09 21:00,0,0.0
1886,2019-11-07 22:00,1,2,2019-11-08 22:00,0,0.0,2019-11-09 22:00,0,0.2
1887,2019-11-08 2:00,2,1,2019-11-09 2:00,0,0.0,2019-11-10 2:00,0,1.0999999999999999
1888,2019-11-08 3:30,2,1,2019-11-09 3:30,0,0.0,2019-11-10 3:30,0,1.0
1889,2019-11-08 7:00,1,2,2019-11-09 7:00,0,0.0,2019-11-10 7:00,0,0.8999999999999999
1890,2019-11-08 9:30,2,1,2019-11-09 9:30,0,0.0,2019-11-10 9:30,0,1.6
1891,2019-11-08 11:30,1,2,2019-11-09 11:30,0,0.1,2019-11-10 11:30,0,0.8999999999999999
1892,2019-11-09 0:30,2,1,2019-11-10 0:30,0,1.0,2019-11-11 0:30,0,3.1
1893,2019-11-09 1:30,1,3,2019-11-10 1:30,0,1.4000000000000001,2019-11-11 1:30,0,4.1000000000000005
1894,2019-11-09 4:00,1,2,2019-11-10 4:00,0,1.2,2019-11-11 4:00,0,2.1
1895,2019-11-09 6:30,1,3,2019-11-10 6:30,0,2.1,2019-11-11 6:30,0,2.4
1896,2019-11-09 7:30,1,3,2019-11-10 7:30,0,1.7999999999999998,2019-11-11 7:30,0,1.4000000000000001
1897,2019-11-09 7:30,1,2,2019-11-10 7:30,0,0.8999999999999999,2019-11-11 7:30,0,0.5
1898,2019-11-09 9:30,2,1,2019-11-10 9:30,0,1.6,2019-11-11 9:30,0,0.3
1899,2019-11-09 10:30,2,2,2019-11-10 10:30,0,0.2,2019-11-11 10:30,0,0.5
1900,2019-11-09 13:00,1,3,2019-11-10 13:00,0,1.3,2019-11-11 13:00,0,0.5
1901,2019-11-09 15:00,1,2,2019-11-10 15:00,0,0.8,2019-11-11 15:00,0,0.2
1902,2019-11-09 16:30,1,3,2019-11-10 16:30,0,1.5,2019-11-11 16:30,0,0.4
1903,2019-11-09 19:30,2,1,2019-11-10 19:30,1,10.0,2019-11-11 19:30,0,0.2
1904,2019-11-09 21:00,1,3,2019-11-10 21:00,0,7.199999999999999,2019-11-11 21:00,0,0.7000000000000001
1905,2019-11-09 22:00,2,2,2019-11-10 22:00,0,1.7999999999999998,2019-11-11 22:00,0,0.3
1906,2019-11-10 10:00,2,1,2019-11-11 10:00,0,0.3,2019-11-12 10:00,0,0.1
1907,2019-11-10 11:30,1,2,2019-11-11 11:30,0,0.6,2019-11-12 11:30,0,0.3
1908,2019-11-10 13:30,1,2,2019-11-11 13:30,0,0.1,2019-11-12 13:30,0,0.2
1909,2019-11-10 15:00,1,2,2019-11-11 15:00,0,0.2,2019-11-12 15:00,0,0.1
1910,2019-11-11 8:30,1,3,2019-11-12 8:30,0,0.0,2019-11-13 8:30,1,8.6
1911,2019-11-11 9:30,1,2,2019-11-12 9:30,0,0.0,2019-11-13 9:30,0,5.8999999999999995
1912,2019-11-11 14:00,1,2,2019-11-12 14:00,0,0.1,2019-11-13 14:00,1,8.5
1913,2019-11-11 14:30,1,2,2019-11-12 14:30,0,0.1,2019-11-13 14:30,1,12.5
1914,2019-11-11 18:00,1,3,2019-11-12 18:00,0,0.2,2019-11-13 18:00,0,7.7
1915,2019-11-12 2:30,1,2,2019-11-13 2:30,0,4.1000000000000005,2019-11-14 2:30,0,0.0
1916,2019-11-12 5:00,2,2,2019-11-13 5:00,0,2.5,2019-11-14 5:00,0,0.0
1917,2019-11-12 9:30,1,3,2019-11-13 9:30,1,8.9,2019-11-14 9:30,0,0.0
1918,2019-11-12 13:30,1,3,2019-11-13 13:30,1,13.600000000000001,2019-11-14 13:30,0,0.1
1919,2019-11-12 23:30,2,2,2019-11-13 23:30,0,0.7000000000000001,2019-11-14 23:30,0,0.6
1920,2019-11-12 23:30,1,3,2019-11-13 23:30,0,1.0999999999999999,2019-11-14 23:30,0,1.0
1921,2019-11-13 0:30,2,1,2019-11-14 0:30,0,0.0,2019-11-15 0:30,0,0.3
1922,2019-11-13 5:00,1,2,2019-11-14 5:00,0,0.0,2019-11-15 5:00,0,0.4
1923,2019-11-13 11:00,1,2,2019-11-14 11:00,0,0.1,2019-11-15 11:00,0,4.5
1924,2019-11-13 12:30,1,2,2019-11-14 12:30,0,0.0,2019-11-15 12:30,0,2.4
1925,2019-11-13 17:00,2,2,2019-11-14 17:00,0,0.0,2019-11-15 17:00,0,2.9000000000000004
1926,2019-11-14 4:00,2,2,2019-11-15 4:00,0,0.4,2019-11-16 4:00,0,2.1
1927,2019-11-14 9:00,1,2,2019-11-15 9:00,0,5.800000000000001,2019-11-16 9:00,0,4.3999999999999995
1928,2019-11-14 16:00,1,3,2019-11-15 16:00,0,5.2,2019-11-16 16:00,0,3.9
1929,2019-11-14 21:00,1,3,2019-11-15 21:00,1,19.8,2019-11-16 21:00,0,4.2
1930,2019-11-14 21:30,1,3,2019-11-15 21:30,1,13.5,2019-11-16 21:30,0,5.2
1931,2019-11-14 23:30,1,2,2019-11-15 23:30,0,3.8,2019-11-16 23:30,0,2.5
1932,2019-11-15 10:00,1,3,2019-11-16 10:00,1,9.5,2019-11-17 10:00,0,7.6
1933,2019-11-15 10:00,1,2,2019-11-16 10:00,0,6.2,2019-11-17 10:00,0,7.7
1934,2019-11-15 10:30,1,2,2019-11-16 10:30,0,7.000000000000001,2019-11-17 10:30,1,8.4
1935,2019-11-15 15:30,2,1,2019-11-16 15:30,0,2.6,2019-11-17 15:30,0,7.9
1936,2019-11-15 16:00,1,2,2019-11-16 16:00,0,4.3999999999999995,2019-11-17 16:00,1,10.0
1937,2019-11-15 19:00,1,2,2019-11-16 19:00,0,4.3999999999999995,2019-11-17 19:00,1,15.2
1938,2019-11-15 19:30,1,2,2019-11-16 19:30,0,4.3,2019-11-17 19:30,1,15.7
1939,2019-11-15 19:30,1,3,2019-11-16 19:30,0,6.9,2019-11-17 19:30,1,18.4
1940,2019-11-15 20:00,1,2,2019-11-16 20:00,0,4.0,2019-11-17 20:00,1,15.6
1941,2019-11-15 20:00,1,3,2019-11-16 20:00,0,7.199999999999999,2019-11-17 20:00,1,18.2
1942,2019-11-15 20:30,1,3,2019-11-16 20:30,0,5.1,2019-11-17 20:30,1,18.8
1943,2019-11-15 21:00,1,2,2019-11-16 21:00,0,2.3,2019-11-17 21:00,1,18.099999999999998
1944,2019-11-15 21:00,1,3,2019-11-16 21:00,0,4.2,2019-11-17 21:00,1,20.3
1945,2019-11-15 21:30,1,2,2019-11-16 21:30,0,2.8000000000000003,2019-11-17 21:30,1,16.900000000000002
1946,2019-11-15 21:30,1,3,2019-11-16 21:30,0,5.2,2019-11-17 21:30,1,19.1
1947,2019-11-15 22:30,1,2,2019-11-16 22:30,0,2.6,2019-11-17 22:30,1,13.900000000000002
1948,2019-11-15 22:30,1,3,2019-11-16 22:30,0,6.1,2019-11-17 22:30,1,18.099999999999998
1949,2019-11-15 23:00,2,1,2019-11-16 23:00,0,2.0,2019-11-17 23:00,0,6.7
1950,2019-11-15 23:00,1,2,2019-11-16 23:00,0,2.6,2019-11-17 23:00,1,13.3
1951,2019-11-15 23:00,2,2,2019-11-16 23:00,0,1.7000000000000002,2019-11-17 23:00,0,7.6
1952,2019-11-15 23:00,1,3,2019-11-16 23:00,0,6.0,2019-11-17 23:00,1,17.7
1953,2019-11-15 23:30,2,1,2019-11-16 23:30,0,1.9,2019-11-17 23:30,0,5.5
1954,2019-11-15 23:30,1,2,2019-11-16 23:30,0,2.5,2019-11-17 23:30,1,11.600000000000001
1955,2019-11-15 23:30,2,2,2019-11-16 23:30,0,1.7999999999999998,2019-11-17 23:30,0,7.199999999999999
1956,2019-11-15 23:30,1,3,2019-11-16 23:30,0,5.6000000000000005,2019-11-17 23:30,1,15.1
1957,2019-11-16 0:00,2,1,2019-11-17 0:00,0,1.9,2019-11-18 0:00,1,12.0
1958,2019-11-16 0:00,2,2,2019-11-17 0:00,0,2.1,2019-11-18 0:00,1,12.6
1959,2019-11-16 0:30,2,1,2019-11-17 0:30,0,2.1,2019-11-18 0:30,1,10.299999999999999
1960,2019-11-16 0:30,2,2,2019-11-17 0:30,0,2.1999999999999997,2019-11-18 0:30,1,10.299999999999999
1961,2019-11-16 1:00,2,1,2019-11-17 1:00,0,2.1999999999999997,2019-11-18 1:00,1,8.5
1962,2019-11-16 1:00,2,2,2019-11-17 1:00,0,2.3,2019-11-18 1:00,1,8.9
1963,2019-11-16 1:00,1,3,2019-11-17 1:00,0,6.800000000000001,2019-11-18 1:00,1,14.000000000000002
1964,2019-11-16 1:30,2,1,2019-11-17 1:30,0,3.3000000000000003,2019-11-18 1:30,1,11.600000000000001
1965,2019-11-16 1:30,1,2,2019-11-17 1:30,0,5.2,2019-11-18 1:30,1,15.6
1966,2019-11-16 1:30,2,2,2019-11-17 1:30,0,3.4000000000000004,2019-11-18 1:30,1,10.7
1967,2019-11-16 2:00,2,1,2019-11-17 2:00,0,5.2,2019-11-18 2:00,1,12.5
1968,2019-11-16 2:00,2,2,2019-11-17 2:00,0,4.6,2019-11-18 2:00,1,11.700000000000001
1969,2019-11-16 2:00,1,3,2019-11-17 2:00,1,8.7,2019-11-18 2:00,1,22.7
1970,2019-11-16 2:30,1,2,2019-11-17 2:30,0,6.5,2019-11-18 2:30,1,18.4
1971,2019-11-16 2:30,1,3,2019-11-17 2:30,1,8.9,2019-11-18 2:30,1,24.0
1972,2019-11-16 3:30,1,3,2019-11-17 3:30,1,8.6,2019-11-18 3:30,1,16.8
1973,2019-11-16 3:30,2,2,2019-11-17 3:30,0,4.9,2019-11-18 3:30,1,10.5
1974,2019-11-16 4:00,1,2,2019-11-17 4:00,0,6.5,2019-11-18 4:00,1,9.8
1975,2019-11-16 11:30,1,3,2019-11-17 11:30,1,14.299999999999999,2019-11-18 11:30,0,1.0
1976,2019-11-16 14:00,1,2,2019-11-17 14:00,0,7.6,2019-11-18 14:00,0,0.6
1977,2019-11-16 19:30,1,3,2019-11-17 19:30,1,18.4,2019-11-18 19:30,0,1.0
1978,2019-11-16 20:00,1,2,2019-11-17 20:00,1,15.6,2019-11-18 20:00,0,0.8
1979,2019-11-16 21:30,1,2,2019-11-17 21:30,1,16.900000000000002,2019-11-18 21:30,0,0.1
1980,2019-11-16 22:00,1,2,2019-11-17 22:00,1,14.899999999999999,2019-11-18 22:00,0,0.4
1981,2019-11-16 22:00,1,3,2019-11-17 22:00,1,17.599999999999998,2019-11-18 22:00,0,0.6
1982,2019-11-16 22:30,1,2,2019-11-17 22:30,1,13.900000000000002,2019-11-18 22:30,0,0.8999999999999999
1983,2019-11-16 22:30,1,3,2019-11-17 22:30,1,18.099999999999998,2019-11-18 22:30,0,0.8
1984,2019-11-16 23:00,2,1,2019-11-17 23:00,0,6.7,2019-11-18 23:00,0,0.8
1985,2019-11-16 23:00,2,2,2019-11-17 23:00,0,7.6,2019-11-18 23:00,0,0.8
1986,2019-11-16 23:30,2,1,2019-11-17 23:30,0,5.5,2019-11-18 23:30,0,1.5
1987,2019-11-16 23:30,1,2,2019-11-17 23:30,1,11.600000000000001,2019-11-18 23:30,0,2.5
1988,2019-11-16 23:30,2,2,2019-11-17 23:30,0,7.199999999999999,2019-11-18 23:30,0,1.7000000000000002
1989,2019-11-16 23:30,1,3,2019-11-17 23:30,1,15.1,2019-11-18 23:30,0,2.9000000000000004
1990,2019-11-17 0:00,2,1,2019-11-18 0:00,1,12.0,2019-11-19 0:00,0,1.0
1991,2019-11-17 0:00,1,2,2019-11-18 0:00,1,15.7,2019-11-19 0:00,0,1.0
1992,2019-11-17 0:00,2,2,2019-11-18 0:00,1,12.6,2019-11-19 0:00,0,0.8
1993,2019-11-17 0:00,1,3,2019-11-18 0:00,1,20.4,2019-11-19 0:00,0,1.4000000000000001
1994,2019-11-17 0:30,2,1,2019-11-18 0:30,1,10.299999999999999,2019-11-19 0:30,0,1.2
1995,2019-11-17 0:30,1,2,2019-11-18 0:30,1,13.0,2019-11-19 0:30,0,1.0
1996,2019-11-17 0:30,2,2,2019-11-18 0:30,1,10.299999999999999,2019-11-19 0:30,0,0.7000000000000001
1997,2019-11-17 0:30,1,3,2019-11-18 0:30,1,18.9,2019-11-19 0:30,0,1.2
1998,2019-11-17 1:00,2,1,2019-11-18 1:00,1,8.5,2019-11-19 1:00,0,1.0
1999,2019-11-17 1:00,1,2,2019-11-18 1:00,1,11.3,2019-11-19 1:00,0,1.0
2000,2019-11-17 1:00,2,2,2019-11-18 1:00,1,8.9,2019-11-19 1:00,0,0.7000000000000001
2001,2019-11-17 1:00,1,3,2019-11-18 1:00,1,14.000000000000002,2019-11-19 1:00,0,1.5
2002,2019-11-17 1:30,2,1,2019-11-18 1:30,1,11.600000000000001,2019-11-19 1:30,0,1.3
2003,2019-11-17 1:30,1,2,2019-11-18 1:30,1,15.6,2019-11-19 1:30,0,1.3
2004,2019-11-17 1:30,2,2,2019-11-18 1:30,1,10.7,2019-11-19 1:30,0,0.7000000000000001
2005,2019-11-17 1:30,1,3,2019-11-18 1:30,1,19.7,2019-11-19 1:30,0,2.6
2006,2019-11-17 2:00,2,1,2019-11-18 2:00,1,12.5,2019-11-19 2:00,0,1.4000000000000001
2007,2019-11-17 2:00,1,2,2019-11-18 2:00,1,17.4,2019-11-19 2:00,0,2.0
2008,2019-11-17 2:00,2,2,2019-11-18 2:00,1,11.700000000000001,2019-11-19 2:00,0,1.0
2009,2019-11-17 2:00,1,3,2019-11-18 2:00,1,22.7,2019-11-19 2:00,0,3.4000000000000004
2010,2019-11-17 2:30,1,3,2019-11-18 2:30,1,24.0,2019-11-19 2:30,0,2.5
2011,2019-11-17 2:30,2,1,2019-11-18 2:30,1,13.700000000000001,2019-11-19 2:30,0,0.8
2012,2019-11-17 3:00,1,2,2019-11-18 3:00,1,16.0,2019-11-19 3:00,0,0.5
2013,2019-11-17 3:00,1,3,2019-11-18 3:00,1,21.4,2019-11-19 3:00,0,2.3
2014,2019-11-17 3:30,1,2,2019-11-18 3:30,1,14.299999999999999,2019-11-19 3:30,0,0.4
2015,2019-11-17 3:30,1,3,2019-11-18 3:30,1,16.8,2019-11-19 3:30,0,1.6
2016,2019-11-17 4:00,1,2,2019-11-18 4:00,1,9.8,2019-11-19 4:00,0,0.3
2017,2019-11-17 4:30,1,3,2019-11-18 4:30,0,5.5,2019-11-19 4:30,0,0.7000000000000001
2018,2019-11-17 9:00,2,2,2019-11-18 9:00,0,0.3,2019-11-19 9:00,0,0.1
2019,2019-11-17 20:00,2,2,2019-11-18 20:00,0,0.1,2019-11-19 20:00,0,0.1
2020,2019-11-17 20:30,1,3,2019-11-18 20:30,0,0.1,2019-11-19 20:30,0,0.2
