지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),이슬점온도(°C),지면온도(°C)
129,서산,2020-02-01 14:00,8.3,,3.3,200,61,1.2,10.8
129,서산,2020-02-01 15:00,8.5,,2.6,250,54,-.2,9.2
129,서산,2020-02-01 16:00,8.8,,3.8,270,51,-.8,9.6
129,서산,2020-02-01 17:00,6.7,,3.8,320,65,.5,6.4
129,서산,2020-02-01 18:00,4.7,,2.6,290,74,.4,4
129,서산,2020-02-01 19:00,3.2,,2.4,270,74,-.9,2.3
129,서산,2020-02-01 20:00,1.9,,1,180,79,-1.3,.9
129,서산,2020-02-01 21:00,.3,,.5,180,83,-2.2,.4
129,서산,2020-02-01 22:00,1,,1.3,270,75,-2.9,.1
129,서산,2020-02-01 23:00,1.7,,2.4,320,63,-4.6,-.1
129,서산,2020-02-02 00:00,-1.3,,.8,140,78,-4.6,-.6
129,서산,2020-02-02 01:00,-.8,,.8,230,77,-4.3,-.8
129,서산,2020-02-02 02:00,-2.8,,.4,0,88,-4.5,-1
129,서산,2020-02-02 03:00,-3.6,,.1,0,90,-5,-1.1
129,서산,2020-02-02 04:00,-3.9,,.5,20,93,-4.8,-1.1
129,서산,2020-02-02 05:00,-4.9,,.2,0,92,-6,-1.2
129,서산,2020-02-02 06:00,-4.6,,.2,0,94,-5.4,-1.4
129,서산,2020-02-02 07:00,-5.2,,.3,0,93,-6.1,-1.5
129,서산,2020-02-02 08:00,-5.4,,.5,50,95,-6,-1.5
129,서산,2020-02-02 09:00,-2.5,,0,0,93,-3.4,-.4
129,서산,2020-02-02 10:00,-.1,,0,0,84,-2.4,-.2
129,서산,2020-02-02 11:00,3.1,,1.6,200,64,-3,1.5
129,서산,2020-02-02 12:00,4.8,,2,180,53,-3.9,5.7
129,서산,2020-02-02 13:00,6.5,,1.7,200,45,-4.6,9.1
129,서산,2020-02-02 14:00,6.7,,2.9,230,46,-4.1,9.3
129,서산,2020-02-02 15:00,7.2,,3.5,230,42,-4.8,8.6
129,서산,2020-02-02 16:00,5.7,,3.6,230,45,-5.3,6.4
129,서산,2020-02-02 17:00,4.8,,2.3,270,49,-5,5
129,서산,2020-02-02 18:00,2.8,,1.7,270,56,-5.1,2.6
129,서산,2020-02-02 19:00,1.4,,.6,320,62,-5,.8
129,서산,2020-02-02 20:00,.3,,.6,290,67,-5.1,.5
129,서산,2020-02-02 21:00,-.3,,.4,0,71,-4.9,.2
129,서산,2020-02-02 22:00,-.5,,.6,20,74,-4.5,.2
129,서산,2020-02-02 23:00,-1,,.1,0,80,-4,.2
129,서산,2020-02-03 00:00,-.3,,.3,0,79,-3.5,.5
129,서산,2020-02-03 01:00,0,,.2,0,78,-3.3,.6
129,서산,2020-02-03 02:00,-.1,,.4,0,81,-2.9,.6
129,서산,2020-02-03 03:00,1.3,,1.2,20,75,-2.6,.9
129,서산,2020-02-03 04:00,1.7,,2.2,340,72,-2.8,1.1
129,서산,2020-02-03 05:00,1.5,,3.1,340,74,-2.6,1.2
129,서산,2020-02-03 06:00,1.1,,3.6,340,62,-5.3,.7
129,서산,2020-02-03 07:00,.1,,1.9,360,64,-5.9,0
129,서산,2020-02-03 08:00,-1.2,,.8,50,70,-5.9,-.3
129,서산,2020-02-03 09:00,.8,,.9,50,62,-5.6,-.2
129,서산,2020-02-03 10:00,2.6,,1.9,360,51,-6.5,4.1
129,서산,2020-02-03 11:00,2.5,,3.4,340,53,-6.1,5.1
129,서산,2020-02-03 12:00,3.2,,4.8,290,47,-7,7.8
129,서산,2020-02-03 13:00,3.5,,4.8,320,42,-8.2,10
129,서산,2020-02-03 14:00,3.2,,4.2,340,44,-7.9,10
129,서산,2020-02-03 15:00,3.4,,4,320,39,-9.2,8.6
129,서산,2020-02-03 16:00,2.8,,4.3,320,43,-8.5,6.4
129,서산,2020-02-03 17:00,1.4,,4.6,320,47,-8.7,3.8
129,서산,2020-02-03 18:00,-.1,,2.7,320,52,-8.7,1.4
129,서산,2020-02-03 19:00,-1.5,,1.8,290,60,-8.2,.2
129,서산,2020-02-03 20:00,-2.4,,1.5,180,64,-8.2,-.4
129,서산,2020-02-03 21:00,-3.1,,1.4,180,66,-8.5,-.9
129,서산,2020-02-03 22:00,-4,,.9,180,69,-8.8,-1.1
129,서산,2020-02-03 23:00,-5.2,,.1,0,76,-8.7,-1.2
129,서산,2020-02-04 00:00,-5.9,,0,0,80,-8.7,-1.4
129,서산,2020-02-04 01:00,-6,,.6,90,82,-8.5,-1.6
129,서산,2020-02-04 02:00,-6.5,,.2,0,85,-8.6,-1.7
129,서산,2020-02-04 03:00,-6.9,,.3,0,84,-9.1,-1.9
129,서산,2020-02-04 04:00,-7.3,,.4,0,89,-8.8,-2.1
129,서산,2020-02-04 05:00,-6.6,,1.6,70,87,-8.4,-2.2
129,서산,2020-02-04 06:00,-7.4,,.1,0,88,-9,-2.4
129,서산,2020-02-04 07:00,-7.2,,.9,50,89,-8.7,-2.5
129,서산,2020-02-04 08:00,-7.1,,1,50,86,-9,-2.4
129,서산,2020-02-04 09:00,-2.6,,.9,70,70,-7.3,-1.3
129,서산,2020-02-04 10:00,.7,,2.6,140,56,-7,-.1
129,서산,2020-02-04 11:00,2.3,,2.5,200,51,-6.8,2.9
129,서산,2020-02-04 12:00,3.7,,3.6,230,42,-8,5.7
129,서산,2020-02-04 13:00,4.3,,3.5,180,37,-9.1,7.2
129,서산,2020-02-04 14:00,5.3,,3.6,250,41,-6.9,8.6
129,서산,2020-02-04 15:00,5,,3.8,230,51,-4.3,7.5
129,서산,2020-02-04 16:00,4.4,,3.7,230,55,-3.8,5.8
129,서산,2020-02-04 17:00,3,,3.8,230,62,-3.5,3.4
129,서산,2020-02-04 18:00,2.7,,3.1,200,68,-2.6,2.5
129,서산,2020-02-04 19:00,2.1,,3.3,230,80,-.9,2.2
129,서산,2020-02-04 20:00,1.3,,2.1,230,92,.1,1.3
129,서산,2020-02-04 21:00,1.3,.5,4.1,320,89,-.3,1.7
129,서산,2020-02-04 22:00,-.1,,2.8,340,83,-2.6,1.1
129,서산,2020-02-04 23:00,-.4,,4.4,320,69,-5.4,.7
129,서산,2020-02-05 00:00,-1.7,0,4.7,320,64,-7.6,0
129,서산,2020-02-05 01:00,-2.8,,3.6,340,62,-9,-.5
129,서산,2020-02-05 02:00,-4.3,,4.4,340,48,-13.6,-1.2
129,서산,2020-02-05 03:00,-5,,4.6,320,52,-13.3,-1.5
129,서산,2020-02-05 04:00,-5.3,,4.7,340,48,-14.6,-1.7
129,서산,2020-02-05 05:00,-5.7,,4.1,340,58,-12.6,-1.9
129,서산,2020-02-05 06:00,-6.4,,3.2,360,57,-13.5,-2.2
129,서산,2020-02-05 07:00,-6.8,,2.9,340,53,-14.8,-2.5
129,서산,2020-02-05 08:00,-6.9,,3.1,360,49,-15.8,-2.6
129,서산,2020-02-05 09:00,-6,,3.5,360,45,-16,-1.9
129,서산,2020-02-05 10:00,-5.4,,4,320,42,-16.3,-.4
129,서산,2020-02-05 11:00,-4.9,,4.5,320,45,-15,1.7
129,서산,2020-02-05 12:00,-4.6,,4.2,340,42,-15.5,3.1
129,서산,2020-02-05 13:00,-4.1,,4.4,320,43,-14.8,4.6
129,서산,2020-02-05 14:00,-3.8,,4.2,320,41,-15.1,5.3
129,서산,2020-02-05 15:00,-3.7,,4.8,340,40,-15.3,4.2
129,서산,2020-02-05 16:00,-3.9,,4.2,320,41,-15.2,2.2
129,서산,2020-02-05 17:00,-4.3,,3.2,340,44,-14.7,.3
129,서산,2020-02-05 18:00,-5.5,,2.6,340,47,-15,-.8
129,서산,2020-02-05 19:00,-5.7,,2,320,52,-14,-1.2
129,서산,2020-02-05 20:00,-5.8,,1.8,340,51,-14.3,-1.4
129,서산,2020-02-05 21:00,-5.9,,1.2,360,53,-13.9,-1.6
129,서산,2020-02-05 22:00,-6.5,,1.1,20,59,-13.2,-1.9
129,서산,2020-02-05 23:00,-6.4,,1.8,360,63,-12.2,-2
129,서산,2020-02-06 00:00,-7.1,,1.5,360,61,-13.3,-2.4
129,서산,2020-02-06 01:00,-7.8,,1.9,20,63,-13.6,-2.7
129,서산,2020-02-06 02:00,-8.1,,2.4,360,55,-15.5,-3
129,서산,2020-02-06 03:00,-8.6,,1.4,20,58,-15.3,-3.2
129,서산,2020-02-06 04:00,-8.6,,1.6,20,57,-15.6,-3.3
129,서산,2020-02-06 05:00,-9.2,,1,70,60,-15.5,-3.6
129,서산,2020-02-06 06:00,-9.5,,1.7,70,62,-15.4,-3.8
129,서산,2020-02-06 07:00,-10.1,,.6,70,64,-15.6,-4
129,서산,2020-02-06 08:00,-10,,.9,50,61,-16.1,-3.9
129,서산,2020-02-06 09:00,-7.8,,1.9,50,46,-17.4,-2.7
129,서산,2020-02-06 10:00,-6,,1.4,50,36,-18.6,-.6
129,서산,2020-02-06 11:00,-4.7,,1.1,160,27,-20.8,1.2
129,서산,2020-02-06 12:00,-2.7,,2.1,360,23,-21,2.8
129,서산,2020-02-06 13:00,-1.4,,1.8,320,21,-20.9,4.4
129,서산,2020-02-06 14:00,-1,,2.1,320,18,-22.3,3.8
129,서산,2020-02-06 15:00,.2,,1.4,290,17,-22,3.3
129,서산,2020-02-06 16:00,-.4,,2.6,340,27,-17.1,1.5
129,서산,2020-02-06 17:00,-1.7,,2.6,360,38,-14.1,-.1
129,서산,2020-02-06 18:00,-3.2,,2.8,340,50,-12.1,-.5
129,서산,2020-02-06 19:00,-4.4,,1.1,50,55,-12.1,-1
129,서산,2020-02-06 20:00,-5.5,,1.1,70,59,-12.2,-1.3
129,서산,2020-02-06 21:00,-6.1,,.5,110,65,-11.6,-1.6
129,서산,2020-02-06 22:00,-7.5,,.5,70,72,-11.6,-1.9
129,서산,2020-02-06 23:00,-7.7,,.6,20,75,-11.3,-2.1
129,서산,2020-02-07 00:00,-8.4,,.5,90,76,-11.8,-2.4
129,서산,2020-02-07 01:00,-8.5,,.7,70,77,-11.8,-2.6
129,서산,2020-02-07 02:00,-8.8,,.5,360,80,-11.6,-2.8
129,서산,2020-02-07 03:00,-7.7,,.1,0,82,-10.2,-2.1
129,서산,2020-02-07 04:00,-6.1,,1,110,72,-10.3,-1.8
129,서산,2020-02-07 05:00,-5.6,,.2,0,68,-10.5,-1.7
129,서산,2020-02-07 06:00,-5.3,,.2,0,75,-9,-1.6
129,서산,2020-02-07 07:00,-4.8,,.3,0,74,-8.7,-1.5
129,서산,2020-02-07 08:00,-4.5,,.2,0,72,-8.7,-1.4
129,서산,2020-02-07 09:00,-3.4,,0,0,66,-8.8,-.8
129,서산,2020-02-07 10:00,-1,,.2,0,56,-8.6,-.2
129,서산,2020-02-07 11:00,.8,,1.3,320,49,-8.7,1.7
129,서산,2020-02-07 12:00,2.4,,3.4,340,49,-7.2,3.9
129,서산,2020-02-07 13:00,3.2,,2.8,320,46,-7.3,5.2
129,서산,2020-02-07 14:00,3.2,,3.2,290,49,-6.5,4
129,서산,2020-02-07 15:00,3.1,,3.6,290,52,-5.8,3.2
129,서산,2020-02-07 16:00,2.6,,2.4,270,56,-5.3,1.8
129,서산,2020-02-07 17:00,2,,1.1,360,56,-5.8,1.2
129,서산,2020-02-07 18:00,.4,,.7,340,64,-5.6,-.2
129,서산,2020-02-07 19:00,0,,.4,0,70,-4.8,-.2
129,서산,2020-02-07 20:00,.4,,.9,180,71,-4.2,-.2
129,서산,2020-02-07 21:00,.5,,.4,0,70,-4.3,-.2
129,서산,2020-02-07 22:00,-.1,,.1,0,75,-4,-.2
129,서산,2020-02-07 23:00,-.3,,.4,0,77,-3.8,-.2
129,서산,2020-02-08 00:00,-.3,,.5,180,78,-3.6,-.2
129,서산,2020-02-08 01:00,-.6,,.1,0,81,-3.4,-.3
129,서산,2020-02-08 02:00,-.8,,.6,50,83,-3.3,-.4
129,서산,2020-02-08 03:00,-.8,,.5,90,83,-3.3,-.4
129,서산,2020-02-08 04:00,0,,1.1,320,82,-2.7,-.4
129,서산,2020-02-08 05:00,1.4,,2,340,71,-3.2,-.3
129,서산,2020-02-08 06:00,1.2,,3,340,69,-3.8,-.3
129,서산,2020-02-08 07:00,.9,,3,340,64,-5.1,-.3
129,서산,2020-02-08 08:00,.5,,3,320,63,-5.7,-.3
129,서산,2020-02-08 09:00,1.1,,3.4,340,60,-5.8,-.2
129,서산,2020-02-08 10:00,1.4,,3.8,340,55,-6.6,.8
129,서산,2020-02-08 11:00,2.3,,3.6,340,52,-6.5,5.9
129,서산,2020-02-08 12:00,2.8,,3.6,340,48,-7.1,9.7
129,서산,2020-02-08 13:00,3.7,,3.8,320,42,-8,11.1
129,서산,2020-02-08 14:00,4.1,,5.2,320,42,-7.6,10.5
129,서산,2020-02-08 15:00,4.3,,3.7,320,41,-7.8,9.5
129,서산,2020-02-08 16:00,3.8,,4.9,320,34,-10.6,6.7
129,서산,2020-02-08 17:00,2.8,,4.2,290,39,-9.8,4
129,서산,2020-02-08 18:00,1.2,,2.9,320,48,-8.6,1.6
129,서산,2020-02-08 19:00,.1,,2.4,270,55,-7.8,.3
129,서산,2020-02-08 20:00,-1.2,,.4,0,61,-7.7,-.2
129,서산,2020-02-08 21:00,-1.3,,1.1,230,63,-7.4,-.8
129,서산,2020-02-08 22:00,-1.5,,.9,320,64,-7.4,-1
129,서산,2020-02-08 23:00,-.6,,1.2,290,60,-7.4,-1
129,서산,2020-02-09 00:00,-1,,1.2,20,58,-8.2,-1.1
129,서산,2020-02-09 01:00,-3.8,,.8,140,72,-8.1,-1.4
129,서산,2020-02-09 02:00,-4.8,,.4,0,76,-8.3,-1.6
129,서산,2020-02-09 03:00,-6,,.1,0,82,-8.5,-1.9
129,서산,2020-02-09 04:00,-6.5,,.1,0,85,-8.6,-2.1
129,서산,2020-02-09 05:00,-7,,.1,0,84,-9.2,-2.3
129,서산,2020-02-09 06:00,-7.3,,0,0,87,-9,-2.5
129,서산,2020-02-09 07:00,-7.7,,.4,0,88,-9.3,-2.8
129,서산,2020-02-09 08:00,-7,,.6,90,88,-8.6,-2.6
129,서산,2020-02-09 09:00,-3.6,,.1,0,77,-7,-1.2
129,서산,2020-02-09 10:00,.5,,1.6,200,58,-6.8,0
129,서산,2020-02-09 11:00,2.1,,2.2,230,42,-9.5,2.9
129,서산,2020-02-09 12:00,3.5,,2.4,270,35,-10.5,6.1
129,서산,2020-02-09 13:00,4.3,,1.8,230,38,-8.7,7.7
129,서산,2020-02-09 14:00,5.7,,3,250,36,-8.2,9.8
129,서산,2020-02-09 15:00,6.1,,3.4,290,38,-7.1,9.5
129,서산,2020-02-09 16:00,5.7,,2.6,250,40,-6.8,6.9
129,서산,2020-02-09 17:00,4,,3.5,230,50,-5.5,4.1
129,서산,2020-02-09 18:00,1.6,,2.3,230,61,-5.1,1.7
129,서산,2020-02-09 19:00,.2,,1.1,180,65,-5.6,-.2
129,서산,2020-02-09 20:00,-.6,,.2,0,69,-5.5,-.2
129,서산,2020-02-09 21:00,-2.2,,.3,0,79,-5.3,-.8
129,서산,2020-02-09 22:00,-2.7,,.7,20,82,-5.3,-.9
129,서산,2020-02-09 23:00,-2.3,,0,0,82,-4.9,-.5
129,서산,2020-02-10 00:00,-1.1,,0,0,82,-3.7,-.4
129,서산,2020-02-10 01:00,-.7,,0,0,82,-3.3,-.4
129,서산,2020-02-10 02:00,-.1,,.8,360,80,-3.1,-.4
129,서산,2020-02-10 03:00,-.2,,0,0,82,-2.9,-.3
129,서산,2020-02-10 04:00,-.1,,.6,70,83,-2.6,-.4
129,서산,2020-02-10 05:00,-.8,,0,0,85,-3,-.6
129,서산,2020-02-10 06:00,-1.5,,.9,70,87,-3.3,-.8
129,서산,2020-02-10 07:00,-2.3,,.2,0,91,-3.5,-1
129,서산,2020-02-10 08:00,-2.5,,.4,0,92,-3.6,-.9
129,서산,2020-02-10 09:00,-.1,,.1,0,88,-1.8,-.3
129,서산,2020-02-10 10:00,3.9,,.5,200,73,-.5,1.2
129,서산,2020-02-10 11:00,7.2,,.9,290,56,-1,8.1
129,서산,2020-02-10 12:00,9,,1.1,180,40,-3.9,12.3
129,서산,2020-02-10 13:00,10.4,,2.8,250,32,-5.6,13.9
129,서산,2020-02-10 14:00,11.6,,1.7,200,31,-4.9,14.5
129,서산,2020-02-10 15:00,11.5,,2.8,250,36,-3,13
129,서산,2020-02-10 16:00,10.5,,2.2,290,43,-1.5,10.9
129,서산,2020-02-10 17:00,9.6,,3,340,31,-6.7,7.9
129,서산,2020-02-10 18:00,7,,1.3,360,45,-4.1,5
129,서산,2020-02-10 19:00,4.6,,1.3,50,55,-3.6,2.8
129,서산,2020-02-10 20:00,1.6,,.8,70,56,-6.2,1.1
129,서산,2020-02-10 21:00,.1,,.3,0,61,-6.5,.4
129,서산,2020-02-10 22:00,-.7,,.1,0,63,-6.8,0
129,서산,2020-02-10 23:00,-1.4,,.8,50,66,-6.9,-.5
129,서산,2020-02-11 00:00,-.5,,1.8,90,59,-7.5,-.7
129,서산,2020-02-11 01:00,-2,,0,0,69,-6.9,-.9
129,서산,2020-02-11 02:00,-2.4,,.3,0,66,-7.8,-1
129,서산,2020-02-11 03:00,-2.4,,.1,0,66,-7.8,-1.1
129,서산,2020-02-11 04:00,-3,,0,0,67,-8.2,-1.2
129,서산,2020-02-11 05:00,-2.6,,.7,50,65,-8.2,-1.2
129,서산,2020-02-11 06:00,-3.6,,.2,0,71,-8.1,-1.4
129,서산,2020-02-11 07:00,-3.6,,.2,0,73,-7.7,-1.5
129,서산,2020-02-11 08:00,-3.3,,.2,0,72,-7.6,-1.4
129,서산,2020-02-11 09:00,.7,,.2,0,63,-5.5,-.4
129,서산,2020-02-11 10:00,5.6,,.1,0,45,-5.4,1.4
129,서산,2020-02-11 11:00,10.5,,2.1,200,33,-5.1,7.3
129,서산,2020-02-11 12:00,11.9,,2.1,250,28,-6,12.8
129,서산,2020-02-11 13:00,13.1,,3.6,230,22,-8.1,14.2
129,서산,2020-02-11 14:00,13.7,,4.9,180,20,-8.9,13.5
129,서산,2020-02-11 15:00,12.9,,4.5,180,22,-8.3,11.9
129,서산,2020-02-11 16:00,12.5,,4.2,180,26,-6.5,10
129,서산,2020-02-11 17:00,10,,2.7,200,36,-4.4,7.5
129,서산,2020-02-11 18:00,8.6,,.8,160,41,-3.9,5.5
129,서산,2020-02-11 19:00,6,,0,0,50,-3.6,3.5
129,서산,2020-02-11 20:00,5.1,,.5,70,55,-3.2,3
129,서산,2020-02-11 21:00,5.1,,.6,20,57,-2.7,3.4
129,서산,2020-02-11 22:00,5.7,,.9,20,54,-2.9,3.3
129,서산,2020-02-11 23:00,5.8,,.5,50,52,-3.3,3.3
129,서산,2020-02-12 00:00,5.7,,.8,50,52,-3.4,3.5
129,서산,2020-02-12 01:00,6.1,,.9,50,55,-2.2,3.7
129,서산,2020-02-12 02:00,6.9,,1.5,50,53,-2,3.8
129,서산,2020-02-12 03:00,6.8,.1,1.4,70,60,-.4,4
129,서산,2020-02-12 04:00,6.7,,1.6,70,63,.1,4.1
129,서산,2020-02-12 05:00,5.9,,1.9,70,76,1.9,4.1
129,서산,2020-02-12 06:00,5.8,.7,1.4,70,81,2.7,4.2
129,서산,2020-02-12 07:00,5.4,,1.5,70,90,3.8,4.3
129,서산,2020-02-12 08:00,5.6,,2.5,50,95,4.8,4.5
129,서산,2020-02-12 09:00,5.4,2.1,3.1,70,96,4.8,5
129,서산,2020-02-12 10:00,5.6,,3.2,50,98,5.3,5.2
129,서산,2020-02-12 11:00,5.9,,3.6,70,98,5.6,5.7
129,서산,2020-02-12 12:00,6.3,2.9,3.5,70,98,6,6.3
129,서산,2020-02-12 13:00,6.7,,2.5,70,98,6.4,6.9
129,서산,2020-02-12 14:00,6.8,,1.8,70,98,6.5,6.5
129,서산,2020-02-12 15:00,7.1,.9,1.7,70,98,6.8,6.6
129,서산,2020-02-12 16:00,7.4,,1.6,70,98,7,6.6
129,서산,2020-02-12 17:00,7.4,,1,360,98,7,6.4
129,서산,2020-02-12 18:00,7.3,1.1,.2,0,98,6.9,6.2
129,서산,2020-02-12 19:00,7.4,,1.3,270,98,7,6
129,서산,2020-02-12 20:00,7.7,,1.6,180,98,7.3,6.1
129,서산,2020-02-12 21:00,7,.6,1.4,230,98,6.7,6
129,서산,2020-02-12 22:00,7,,.9,320,98,6.7,5.9
129,서산,2020-02-12 23:00,6.8,,.7,290,98,6.5,5.8
129,서산,2020-02-13 00:00,6.7,.3,1.6,290,98,6.4,5.8
129,서산,2020-02-13 01:00,6.6,,.4,0,98,6.3,5.6
129,서산,2020-02-13 02:00,6.4,,1.1,160,98,6.1,5.2
129,서산,2020-02-13 03:00,6,,1.5,230,98,5.7,5.2
129,서산,2020-02-13 04:00,5.8,,1.5,200,98,5.5,5.1
129,서산,2020-02-13 05:00,4.5,,1.6,200,98,4.2,3.5
129,서산,2020-02-13 06:00,4.8,,1.1,180,98,4.5,4.3
129,서산,2020-02-13 07:00,5,,.7,250,98,4.7,4.5
129,서산,2020-02-13 08:00,5.2,,.4,0,98,4.9,4.7
129,서산,2020-02-13 09:00,5.8,,1.4,200,98,5.5,6.2
129,서산,2020-02-13 10:00,6.5,,1.8,250,93,5.4,7.3
129,서산,2020-02-13 11:00,7.2,,1.2,250,88,5.3,8.5
129,서산,2020-02-13 12:00,8.1,,2.1,200,84,5.5,10
129,서산,2020-02-13 13:00,8.4,,2.3,180,81,5.3,10.6
129,서산,2020-02-13 14:00,10.3,,1.9,200,63,3.5,14.5
129,서산,2020-02-13 15:00,9.4,,2.1,230,67,3.5,13
129,서산,2020-02-13 16:00,9.5,,2.5,200,69,4,11.6
129,서산,2020-02-13 17:00,9.2,,1.2,200,68,3.5,9.5
129,서산,2020-02-13 18:00,7.4,,1.1,200,82,4.5,7
129,서산,2020-02-13 19:00,6.7,,1.1,360,89,5,6.8
129,서산,2020-02-13 20:00,6.5,,1,360,88,4.6,6.6
129,서산,2020-02-13 21:00,6.1,,.6,50,91,4.7,5.7
129,서산,2020-02-13 22:00,5,,.5,70,96,4.4,4.4
129,서산,2020-02-13 23:00,5,,.7,50,96,4.4,4.6
129,서산,2020-02-14 00:00,4.3,,1.2,20,97,3.8,3.9
129,서산,2020-02-14 01:00,4.4,,1.2,20,97,3.9,3.8
129,서산,2020-02-14 02:00,4,,1,50,97,3.5,3.6
129,서산,2020-02-14 03:00,4.2,,1.8,20,96,3.6,3.7
129,서산,2020-02-14 04:00,4.5,,1.9,360,94,3.6,4
129,서산,2020-02-14 05:00,4.6,,2.4,20,93,3.5,4
129,서산,2020-02-14 06:00,4.7,,2.4,20,93,3.6,4.2
129,서산,2020-02-14 07:00,4.6,,1.5,20,94,3.7,4.4
129,서산,2020-02-14 08:00,4.8,,1,20,94,3.9,4.6
129,서산,2020-02-14 09:00,5.2,,2,20,90,3.6,5.3
129,서산,2020-02-14 10:00,7,,2.4,50,81,3.9,9
129,서산,2020-02-14 11:00,8.1,,2.4,70,76,4.1,11.6
129,서산,2020-02-14 12:00,10.2,,2.1,70,68,4.5,15.2
129,서산,2020-02-14 13:00,12,,1.4,70,59,4.2,17.1
129,서산,2020-02-14 14:00,14.1,,1.1,20,49,3.5,17.8
129,서산,2020-02-14 15:00,15.1,,1.1,50,44,2.9,16.8
129,서산,2020-02-14 16:00,15.2,,1.7,340,50,4.8,14.6
129,서산,2020-02-14 17:00,14.4,,1.9,340,54,5.1,12.2
129,서산,2020-02-14 18:00,10.6,,2,20,72,5.7,9.3
129,서산,2020-02-14 19:00,8.1,,1.4,360,80,4.8,7.3
129,서산,2020-02-14 20:00,6.8,,1,50,83,4.1,5.9
129,서산,2020-02-14 21:00,6.3,,1.1,50,84,3.7,5.1
129,서산,2020-02-14 22:00,5,,.9,20,92,3.8,4.3
129,서산,2020-02-14 23:00,5.7,,1.3,50,89,4,4.3
129,서산,2020-02-15 00:00,5.6,,1.5,50,89,3.9,4.2
129,서산,2020-02-15 01:00,5.1,,1.2,20,91,3.7,3.7
129,서산,2020-02-15 02:00,5.8,,1.1,50,84,3.2,3.5
129,서산,2020-02-15 03:00,6,,1.6,20,80,2.8,3.4
129,서산,2020-02-15 04:00,4.5,,1.1,20,88,2.6,2.7
129,서산,2020-02-15 05:00,4.9,,.8,20,85,2.5,2.8
129,서산,2020-02-15 06:00,2.7,,0,0,94,1.8,2.1
129,서산,2020-02-15 07:00,2.3,,.5,110,97,1.8,1.7
129,서산,2020-02-15 08:00,1.9,,.2,0,97,1.4,1.9
129,서산,2020-02-15 09:00,5,,.3,0,95,4.2,4.5
129,서산,2020-02-15 10:00,9.1,,1.3,360,68,3.4,9.6
129,서산,2020-02-15 11:00,13.8,,1.3,320,54,4.6,15
129,서산,2020-02-15 12:00,15.3,,1.6,250,38,1,15.2
129,서산,2020-02-15 13:00,15.7,,.6,110,37,1,14.8
129,서산,2020-02-15 14:00,14.6,,1.7,230,47,3.3,11.8
129,서산,2020-02-15 15:00,12.8,,1.9,250,47,1.7,10.2
129,서산,2020-02-15 16:00,12.1,,2,230,50,1.9,9.8
129,서산,2020-02-15 17:00,11.4,,1.6,230,55,2.6,9.4
129,서산,2020-02-15 18:00,10.1,0,1.3,50,68,4.4,8.5
129,서산,2020-02-15 19:00,9,,1.5,320,76,4.9,7.9
129,서산,2020-02-15 20:00,7.1,,2.8,320,92,5.8,7.4
129,서산,2020-02-15 21:00,6.1,.3,1.6,320,97,5.6,7
129,서산,2020-02-15 22:00,4.4,,2.7,320,96,3.8,6.2
129,서산,2020-02-15 23:00,4.1,,3,290,97,3.6,5.8
129,서산,2020-02-16 00:00,3.5,.6,2.3,320,97,3,5.5
129,서산,2020-02-16 01:00,3,,3.8,270,96,2.4,4.8
129,서산,2020-02-16 02:00,1.7,,3.3,270,94,.8,2.9
129,서산,2020-02-16 03:00,1.2,4.7,3.5,290,95,.4,2.8
129,서산,2020-02-16 04:00,.5,,2.3,270,95,-.2,1.6
129,서산,2020-02-16 05:00,.5,,4.3,270,95,-.2,1.8
129,서산,2020-02-16 06:00,.3,1.3,2.5,270,97,-.1,1.6
129,서산,2020-02-16 07:00,.6,,4.9,270,87,-1.3,2.1
129,서산,2020-02-16 08:00,.3,,5.2,270,80,-2.7,2.1
129,서산,2020-02-16 09:00,.1,0,4.1,270,78,-3.2,2.2
129,서산,2020-02-16 10:00,-.4,,4.1,270,85,-2.6,2.8
129,서산,2020-02-16 11:00,-.4,,3.8,270,82,-3.1,2.4
129,서산,2020-02-16 12:00,-.1,.2,4.7,270,81,-2.9,4.9
129,서산,2020-02-16 13:00,.3,,6.2,270,69,-4.7,4.4
129,서산,2020-02-16 14:00,-.2,,5.4,290,81,-3,5.1
129,서산,2020-02-16 15:00,.7,.4,5.9,290,69,-4.3,5.2
129,서산,2020-02-16 16:00,-.5,,5.1,270,72,-4.9,2.8
129,서산,2020-02-16 17:00,-1.7,,5.1,290,84,-4,1.8
129,서산,2020-02-16 18:00,-1.6,.3,5.4,290,81,-4.4,1.3
129,서산,2020-02-16 19:00,-2,,4.7,270,78,-5.3,1.1
129,서산,2020-02-16 20:00,-2.1,,4.2,290,79,-5.2,1.1
129,서산,2020-02-16 21:00,-2,.1,3.8,290,71,-6.5,1
129,서산,2020-02-16 22:00,-2.8,,1.9,290,85,-4.9,1.1
129,서산,2020-02-16 23:00,-2.8,,2.7,270,88,-4.5,1.4
129,서산,2020-02-17 00:00,-2.8,.3,1.8,250,89,-4.3,1.6
129,서산,2020-02-17 01:00,-2.6,,3.6,290,83,-5,1.6
129,서산,2020-02-17 02:00,-2.4,,4,290,72,-6.7,1.3
129,서산,2020-02-17 03:00,-2.7,0,4.7,290,71,-7.2,1.2
129,서산,2020-02-17 04:00,-3.5,,4,290,84,-5.8,1.1
