지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),지면온도(°C)
129,서산,2019-07-01 09:00,21.8,,.3,85,22.1,19.1,1002.9,1005.8,.2,.9,24.7
129,서산,2019-07-01 10:00,24.1,,.7,67,20,17.5,1002.8,1005.7,.7,1.78,29.2
129,서산,2019-07-01 11:00,25.2,,.7,61,19.5,17.1,1002.8,1005.7,.8,2.07,31.3
129,서산,2019-07-01 12:00,25.8,,1.4,56,18.5,16.3,1003.2,1006.1,.9,2.49,33.4
129,서산,2019-07-01 13:00,26.8,,2.2,57,20,17.5,1002.9,1005.8,.7,2.43,34.1
129,서산,2019-07-01 14:00,25.7,,3,64,21,18.3,1003.3,1006.2,.2,1.46,31
129,서산,2019-07-01 15:00,26.4,,2.3,58,19.9,17.4,1003.2,1006.1,.9,2.12,33.6
129,서산,2019-07-01 16:00,25.8,,2.1,57,18.9,16.6,1003.3,1006.2,0,.98,30.2
129,서산,2019-07-01 17:00,26.6,,3.6,56,19.4,17,1002.9,1005.8,1,1.91,31.1
129,서산,2019-07-01 18:00,25.6,,3.7,55,17.9,15.8,1003.1,1006,1,1.41,28.5
129,서산,2019-07-01 19:00,24.5,,2.3,57,17.5,15.4,1003.4,1006.3,1,.68,26.1
129,서산,2019-07-01 20:00,22.2,,2.2,64,17,15,1003.7,1006.6,.7,.13,24
129,서산,2019-07-01 21:00,20.7,,1.1,75,18.3,16.1,1004.4,1007.3,,,22.4
129,서산,2019-07-01 22:00,19.3,,.5,86,19.1,16.8,1004.8,1007.7,,,21.3
129,서산,2019-07-01 23:00,19.2,,.8,91,20.1,17.6,1005.1,1008,,,20.5
129,서산,2019-07-02 00:00,19.3,,.7,97,21.7,18.8,1005.4,1008.3,,,20.7
129,서산,2019-07-02 01:00,20.2,,1.6,94,22.1,19.1,1005.5,1008.4,,,21.1
129,서산,2019-07-02 02:00,19.8,,1.3,97,22.4,19.3,1005.6,1008.5,,,20.8
129,서산,2019-07-02 03:00,19.6,,1.5,97,22.1,19.1,1005.5,1008.4,,,20.3
129,서산,2019-07-02 04:00,19.3,,.6,97,21.7,18.8,1005.8,1008.7,,,20.2
129,서산,2019-07-02 05:00,19.9,,1.3,97,22.5,19.4,1006.1,1009,,,20.9
129,서산,2019-07-02 06:00,20,,.7,97,22.7,19.5,1006.4,1009.3,0,.03,21.2
129,서산,2019-07-02 07:00,20.9,,.9,97,23.8,20.3,1006.6,1009.5,.1,.3,22.3
129,서산,2019-07-02 08:00,21.7,,2,90,23.2,19.9,1006.8,1009.7,.3,.63,23.8
129,서산,2019-07-02 09:00,23.3,,1.2,78,22.2,19.2,1007,1009.9,.7,1.37,27.7
129,서산,2019-07-02 10:00,24.9,,2.1,70,22,19,1007,1009.9,1,2.42,32.2
129,서산,2019-07-02 11:00,26,,1.9,64,21.4,18.6,1006.9,1009.8,.8,2.31,35.5
129,서산,2019-07-02 12:00,26.1,,1.8,58,19.5,17.1,1006.7,1009.6,.9,2.91,37.6
129,서산,2019-07-02 13:00,25.9,,1.9,65,21.7,18.8,1006.5,1009.4,.3,1.65,33.2
129,서산,2019-07-02 14:00,27.5,,3.7,60,22,19,1006.3,1009.2,.6,2.31,35.6
129,서산,2019-07-02 15:00,25.5,,5.5,67,21.8,18.9,1006.5,1009.4,1,3.11,38
129,서산,2019-07-02 16:00,26.3,,4.3,68,23.2,19.9,1006.4,1009.3,.9,2.35,36.5
129,서산,2019-07-02 17:00,26.4,,3.6,63,21.6,18.7,1006.2,1009.1,1,2.09,34
129,서산,2019-07-02 18:00,25.8,,3,67,22.1,19.1,1006.2,1009.1,1,1.39,30.9
129,서산,2019-07-02 19:00,24.2,,3.7,74,22.2,19.2,1006.3,1009.2,1,.64,27.8
129,서산,2019-07-02 20:00,22.3,,2.3,91,24.4,20.7,1006.6,1009.5,.5,.12,25.6
129,서산,2019-07-02 21:00,21.8,,1.1,95,24.7,20.9,1007.2,1010.1,,,24
129,서산,2019-07-02 22:00,20.9,,1.2,97,23.8,20.3,1007.4,1010.3,,,22.5
129,서산,2019-07-02 23:00,20.3,,.3,97,23.1,19.8,1007,1009.9,,,21.6
129,서산,2019-07-03 00:00,19.6,,0,97,22.1,19.1,1007.1,1010,,,20.9
129,서산,2019-07-03 01:00,19.2,,.1,97,21.6,18.7,1007.1,1010,,,20.3
129,서산,2019-07-03 02:00,18.9,,.1,97,21.2,18.4,1007.1,1010,,,20.4
129,서산,2019-07-03 03:00,19.1,,.6,97,21.4,18.6,1007.2,1010.1,,,21.4
129,서산,2019-07-03 04:00,19.8,,.3,97,22.4,19.3,1007.2,1010.1,,,21.4
129,서산,2019-07-03 05:00,19.8,,.3,97,22.4,19.3,1007.9,1010.8,,,21.5
129,서산,2019-07-03 06:00,19.8,,1.1,97,22.4,19.3,1007.6,1010.5,0,.03,21.9
129,서산,2019-07-03 07:00,20.2,,.9,97,22.9,19.7,1007.4,1010.3,0,.23,22.4
129,서산,2019-07-03 08:00,21.5,,.8,91,23.2,19.9,1007.3,1010.2,.1,.67,24.5
129,서산,2019-07-03 09:00,23.4,,1.8,78,22.4,19.3,1007,1009.9,.8,1.7,30.6
129,서산,2019-07-03 10:00,24.9,,1.9,68,21.3,18.5,1006.4,1009.3,1,2.24,34
129,서산,2019-07-03 11:00,25.9,,1.8,62,20.6,18,1005.9,1008.8,1,2.5,37
129,서산,2019-07-03 12:00,26.3,,1.8,57,19.4,17,1005.2,1008.1,.8,2.34,36.9
129,서산,2019-07-03 13:00,27.4,,2.5,59,21.4,18.6,1004.5,1007.3,1,2.55,38.8
129,서산,2019-07-03 14:00,27.7,,2.5,56,20.8,18.1,1004.3,1007.1,.7,2.36,38.3
129,서산,2019-07-03 15:00,27.6,,2.2,50,18.4,16.2,1003.8,1006.6,.7,2.27,37.7
129,서산,2019-07-03 16:00,26.4,,3.2,54,18.5,16.3,1003.6,1006.5,0,.97,33.4
129,서산,2019-07-03 17:00,26.4,,2.3,49,16.8,14.8,1003.9,1006.8,.1,1.04,32.1
129,서산,2019-07-03 18:00,24.5,,3.2,59,18.1,15.9,1004.1,1007,0,.65,30.1
129,서산,2019-07-03 19:00,23.5,,2.4,65,18.8,16.5,1004.2,1007.1,.4,.39,28.2
129,서산,2019-07-03 20:00,22,,1,75,19.7,17.3,1004.3,1007.2,.1,.09,25.2
129,서산,2019-07-03 21:00,20.3,,1.2,86,20.4,17.8,1004,1006.9,,,23.3
129,서산,2019-07-03 22:00,19.4,,.2,95,21.3,18.5,1004.6,1007.5,,,22.1
129,서산,2019-07-03 23:00,19.3,,1.3,94,21,18.3,1004.9,1007.8,,,21.5
129,서산,2019-07-04 00:00,18.6,,.8,97,20.8,18.1,1005.1,1008,,,20.7
129,서산,2019-07-04 01:00,17.9,,.5,97,19.9,17.4,1005,1007.9,,,19.9
129,서산,2019-07-04 02:00,17.7,,.3,97,19.6,17.2,1005.2,1008.1,,,19.4
129,서산,2019-07-04 03:00,17.4,,1.3,97,19.2,16.9,1005.4,1008.4,,,19.2
129,서산,2019-07-04 04:00,16.9,,.3,97,18.6,16.4,1005.1,1008.1,,,18.8
129,서산,2019-07-04 05:00,16.6,,.2,97,18.3,16.1,1005.3,1008.3,,,18.4
129,서산,2019-07-04 06:00,16.3,,0,97,17.9,15.8,1005.4,1008.4,0,.05,18.3
129,서산,2019-07-04 07:00,18.8,,.4,97,21,18.3,1005.4,1008.3,.7,.42,20.3
129,서산,2019-07-04 08:00,22,,.7,88,23.2,19.9,1005.5,1008.4,1,1.14,26.2
129,서산,2019-07-04 09:00,23.7,,1.7,80,23.4,20,1005.6,1008.5,1,1.83,31.8
129,서산,2019-07-04 10:00,24.5,,1.7,72,22.1,19.1,1005.3,1008.2,1,2.52,37
129,서산,2019-07-04 11:00,26.3,,1.4,55,18.8,16.5,1004.7,1007.6,1,3.01,42.1
129,서산,2019-07-04 12:00,28,,1.5,42,15.8,13.8,1004.1,1006.9,1,3.36,46.2
129,서산,2019-07-04 13:00,29.8,,1.7,43,17.9,15.8,1003.6,1006.4,1,3.55,48.8
129,서산,2019-07-04 14:00,30.4,,2.4,48,20.8,18.1,1003.3,1006.1,1,3.4,48.9
129,서산,2019-07-04 15:00,29.4,,3.2,53,21.7,18.8,1002.6,1005.4,1,2.93,45.7
129,서산,2019-07-04 16:00,29.4,,2.5,50,20.4,17.8,1002.9,1005.7,1,2.23,41.7
129,서산,2019-07-04 17:00,27.8,,2.2,48,17.8,15.7,1003.1,1005.9,1,1.45,37.2
129,서산,2019-07-04 18:00,26.5,,2.6,51,17.6,15.5,1003.1,1006,.9,1.11,33.8
129,서산,2019-07-04 19:00,25,,2.4,57,17.9,15.8,1002.7,1005.6,.7,.5,30.2
129,서산,2019-07-04 20:00,23.6,,1,66,19.1,16.8,1003,1005.9,.1,.07,27.1
129,서산,2019-07-04 21:00,21.6,,.3,79,20.2,17.7,1003.3,1006.2,,,24.9
129,서산,2019-07-04 22:00,21.5,,1.1,85,21.7,18.8,1004,1006.9,,,23.8
129,서산,2019-07-04 23:00,21.3,,1.2,88,22.2,19.2,1003.6,1006.5,,,23.4
129,서산,2019-07-05 00:00,20.3,,.3,94,22.2,19.2,1003.5,1006.4,,,22.4
129,서산,2019-07-05 01:00,19.8,,0,96,22.1,19.1,1003,1005.9,,,21.9
129,서산,2019-07-05 02:00,19.8,,.5,97,22.4,19.3,1002.7,1005.6,,,21.3
129,서산,2019-07-05 03:00,18.7,,.1,97,20.9,18.2,1002.7,1005.6,,,20.5
129,서산,2019-07-05 04:00,18.9,,.9,97,21.2,18.4,1002.4,1005.3,,,20.1
129,서산,2019-07-05 05:00,18.5,,.9,97,20.6,18,1002.1,1005,,,19.9
129,서산,2019-07-05 06:00,18.9,,.3,97,21.2,18.4,1002.2,1005.1,0,.04,20.5
129,서산,2019-07-05 07:00,19.1,,.9,97,21.4,18.6,1002.1,1005,0,.28,22.7
129,서산,2019-07-05 08:00,20.4,,1.1,97,23.2,19.9,1002.1,1005,0,.59,25
129,서산,2019-07-05 09:00,23.9,,1,81,24,20.4,1001.6,1004.5,1,1.84,33
129,서산,2019-07-05 10:00,26.8,,1.4,59,20.8,18.1,1001.4,1004.2,1,2.5,39
129,서산,2019-07-05 11:00,28.8,,1.8,49,19.4,17,1000.9,1003.7,1,2.91,43.2
129,서산,2019-07-05 12:00,30.5,,2.1,38,16.5,14.5,1000.7,1003.5,1,2.96,46.5
129,서산,2019-07-05 13:00,32.3,,2,33,15.9,13.9,1000,1002.8,1,3.44,49.8
129,서산,2019-07-05 14:00,31.5,,3.7,45,20.8,18.1,999.4,1002.2,1,3.38,49.9
129,서산,2019-07-05 15:00,31.4,,2.6,44,20.1,17.6,998.8,1001.6,1,3.06,47.9
129,서산,2019-07-05 16:00,31.4,,3,41,18.8,16.5,998.7,1001.5,1,2.58,44.8
129,서산,2019-07-05 17:00,29.7,,3.4,40,16.6,14.6,998.8,1001.6,1,1.96,40.5
129,서산,2019-07-05 18:00,29.4,,2.5,40,16.3,14.3,998.5,1001.3,1,1.27,36.4
129,서산,2019-07-05 19:00,27.4,,2,45,16.4,14.4,999.1,1001.9,1,.61,32.2
129,서산,2019-07-05 20:00,24.9,,1,49,15.4,13.4,999.5,1002.3,.5,.12,28.7
129,서산,2019-07-05 21:00,24,,.7,45,13.4,11.3,999.9,1002.8,,,26.3
129,서산,2019-07-05 22:00,23.1,,1.3,51,14.4,12.4,1000.1,1003,,,25.1
129,서산,2019-07-05 23:00,21.6,,.4,64,16.4,14.4,1000,1002.9,,,24
129,서산,2019-07-06 00:00,20.9,,.7,68,16.7,14.7,999.4,1002.3,,,23.2
129,서산,2019-07-06 01:00,20.1,,.2,73,17.2,15.1,999.5,1002.4,,,22.5
129,서산,2019-07-06 02:00,20.6,,1.2,66,16,14,999.6,1002.5,,,21.9
129,서산,2019-07-06 03:00,18.9,,0,79,17.2,15.1,999.8,1002.7,,,21.2
129,서산,2019-07-06 04:00,18.7,,.5,79,16.9,14.9,999.8,1002.7,,,20.8
129,서산,2019-07-06 05:00,18,,0,82,16.8,14.8,1000.3,1003.2,,,20.3
129,서산,2019-07-06 06:00,20.3,,1.4,58,13.7,11.7,1000.6,1003.5,0,.03,20.2
129,서산,2019-07-06 07:00,23.2,,1.1,56,15.9,13.9,1000.9,1003.8,.9,.44,21.7
129,서산,2019-07-06 08:00,24.9,,.9,58,18.2,16,1001.3,1004.1,1,1.11,28.4
129,서산,2019-07-06 09:00,28.8,,2,35,13.8,11.8,1001.2,1004,1,1.84,34.7
129,서산,2019-07-06 10:00,30.1,,2.9,32,13.6,11.5,1001.3,1004.1,1,2.5,39.9
129,서산,2019-07-06 11:00,31.3,,2,31,14.1,12.1,1001.3,1004.1,1,3.01,45.4
129,서산,2019-07-06 12:00,32.3,,3.7,28,13.5,11.4,1001,1003.8,1,3.35,48.5
129,서산,2019-07-06 13:00,33.4,,3.6,28,14.3,12.3,1000.4,1003.2,1,3.48,49.9
129,서산,2019-07-06 14:00,33.8,,3.3,30,15.7,13.7,999.6,1002.4,1,3.43,50
129,서산,2019-07-06 15:00,34.1,,3.2,29,15.5,13.5,999.3,1002.1,1,3.14,48.6
129,서산,2019-07-06 16:00,34.1,,4.5,25,13.3,11.2,999.5,1002.3,1,2.69,44.9
129,서산,2019-07-06 17:00,33.9,,3.2,28,14.8,12.8,999.6,1002.4,1,2.04,41.1
129,서산,2019-07-06 18:00,32.9,,3.2,31,15.5,13.5,999.4,1002.2,1,1.32,36.9
129,서산,2019-07-06 19:00,31.3,,2,36,16.4,14.4,999.9,1002.7,1,.62,33.2
129,서산,2019-07-06 20:00,28.4,,.7,45,17.4,15.3,1000.5,1003.3,.5,.11,30
129,서산,2019-07-06 21:00,26.5,,1,51,17.6,15.5,1001.3,1004.2,,,27.5
129,서산,2019-07-06 22:00,26,,1.3,52,17.4,15.3,1001.9,1004.8,,,26
129,서산,2019-07-06 23:00,27.6,,2.5,45,16.5,14.5,1002.5,1005.3,,,25.6
129,서산,2019-07-07 00:00,23.3,,1.9,80,22.8,19.6,1002.9,1005.8,,,24.9
129,서산,2019-07-07 01:00,23.3,,.2,68,19.4,17,1003.4,1006.3,,,23.8
129,서산,2019-07-07 02:00,22.8,,.9,60,16.6,14.6,1003.7,1006.6,,,22.8
129,서산,2019-07-07 03:00,22.7,,.4,63,17.3,15.2,1003.8,1006.7,,,22.4
129,서산,2019-07-07 04:00,22.5,,2.5,63,17,15,1003.8,1006.7,,,22.3
129,서산,2019-07-07 05:00,21.7,,.9,68,17.6,15.5,1004,1006.9,,,21.9
129,서산,2019-07-07 06:00,22.2,,1.4,68,18.2,16,1004.7,1007.6,0,.06,22.1
129,서산,2019-07-07 07:00,23.1,,1.8,65,18.3,16.1,1004.7,1007.6,.7,.41,23.9
129,서산,2019-07-07 08:00,24.7,,2.2,59,18.3,16.1,1004.9,1007.8,.6,.64,26.9
129,서산,2019-07-07 09:00,26.3,,3.4,53,18.1,15.9,1004.8,1007.7,1,1.81,33.7
129,서산,2019-07-07 10:00,27.2,,3.8,51,18.3,16.1,1004,1006.8,1,2.46,38.5
129,서산,2019-07-07 11:00,28.7,,4.2,45,17.6,15.5,1003.7,1006.5,1,2.75,42.4
129,서산,2019-07-07 12:00,27.9,,4.2,47,17.6,15.5,1003.3,1006.1,.6,2.23,38.9
129,서산,2019-07-07 13:00,28.9,,4.1,43,17,15,1002.7,1005.5,.9,2.75,42.3
129,서산,2019-07-07 14:00,31.1,,3.2,37,16.6,14.6,1003.1,1005.9,.7,2.56,44
129,서산,2019-07-07 15:00,30.3,,2.8,38,16.3,14.3,1003.1,1005.9,.9,2.28,41.3
129,서산,2019-07-07 16:00,30,,2.6,39,16.5,14.5,1003.2,1006,.5,1.75,39.1
129,서산,2019-07-07 17:00,29.5,,2.5,39,16,14,1003.4,1006.2,.3,1.03,35.9
129,서산,2019-07-07 18:00,26.8,,2.1,55,19.2,16.9,1003.8,1006.7,.1,.47,32.3
129,서산,2019-07-07 19:00,26.9,,.5,52,18.4,16.2,1003.7,1006.6,0,.44,31.1
129,서산,2019-07-07 20:00,25.6,,.3,56,18.3,16.1,1003.8,1006.7,.1,.14,28.5
129,서산,2019-07-07 21:00,24.8,,1.5,61,19,16.7,1004.1,1007,,,26.6
129,서산,2019-07-07 22:00,24.2,,.1,64,19.2,16.9,1004.2,1007.1,,,25.6
129,서산,2019-07-07 23:00,24.2,,1.5,58,17.5,15.4,1004.4,1007.3,,,25.3
129,서산,2019-07-08 00:00,23.4,0,2,52,14.9,12.9,1004.6,1007.5,,,24.3
129,서산,2019-07-08 01:00,22.7,,1.7,55,15.1,13.1,1004.7,1007.6,,,23.6
129,서산,2019-07-08 02:00,22.3,,1.8,57,15.3,13.3,1004.8,1007.7,,,23.1
129,서산,2019-07-08 03:00,22,,1.8,60,15.8,13.8,1004.9,1007.8,,,22.9
129,서산,2019-07-08 04:00,22,,1.9,59,15.6,13.6,1005,1007.9,,,22.5
129,서산,2019-07-08 05:00,21.5,,1.8,62,15.9,13.9,1005.3,1008.2,,,22.4
129,서산,2019-07-08 06:00,21.2,,1.5,63,15.8,13.8,1005.5,1008.4,0,.03,22.5
129,서산,2019-07-08 07:00,21.9,,2.6,61,16,14,1005.8,1008.7,.7,.38,23.4
129,서산,2019-07-08 08:00,23.9,,1.8,55,16.3,14.3,1005.6,1008.5,1,1.09,28.1
129,서산,2019-07-08 09:00,24.4,,1.8,53,16.1,14.1,1005.7,1008.6,.8,1.55,31.5
129,서산,2019-07-08 10:00,26.4,,3,46,15.8,13.8,1005.4,1008.3,.8,2.3,39.3
129,서산,2019-07-08 11:00,27.5,,2.5,46,16.8,14.8,1004.7,1007.5,1,2.83,44.3
129,서산,2019-07-08 12:00,27.9,,3.1,45,16.8,14.8,1004.2,1007,1,3.31,48.4
129,서산,2019-07-08 13:00,28.8,,3,39,15.4,13.4,1003.7,1006.5,1,3.37,49.1
129,서산,2019-07-08 14:00,29.4,,2.9,40,16.3,14.3,1003.1,1005.9,1,3.26,49.2
129,서산,2019-07-08 15:00,29.7,,3.3,36,15,13,1003,1005.8,1,2.94,47.5
129,서산,2019-07-08 16:00,30.4,,3.1,34,14.7,12.7,1002.8,1005.6,1,2.79,45.8
129,서산,2019-07-08 17:00,29.7,,2.9,36,15,13,1002.7,1005.5,.9,1.92,40.5
129,서산,2019-07-08 18:00,28.1,,3,46,17.4,15.3,1002.7,1005.5,1,1.34,36.9
129,서산,2019-07-08 19:00,26.4,,2.3,53,18.2,16,1003.1,1006,.9,.6,32.4
129,서산,2019-07-08 20:00,24.6,,2.2,58,17.8,15.7,1003.6,1006.5,.4,.12,29.2
129,서산,2019-07-08 21:00,23.7,,2.5,62,18.1,15.9,1003.8,1006.7,,,27.2
129,서산,2019-07-08 22:00,23.2,,.8,65,18.4,16.2,1003.8,1006.7,,,25.9
129,서산,2019-07-08 23:00,23.4,,1.2,60,17.2,15.1,1003.7,1006.6,,,25.2
129,서산,2019-07-09 00:00,22.6,,1.6,61,16.6,14.6,1003.7,1006.6,,,24.2
129,서산,2019-07-09 01:00,21.9,,1.8,64,16.7,14.7,1003.8,1006.7,,,23.3
129,서산,2019-07-09 02:00,21.6,,2,65,16.7,14.7,1003.6,1006.5,,,22.8
129,서산,2019-07-09 03:00,21,,1.7,68,16.8,14.8,1003.5,1006.4,,,22.3
129,서산,2019-07-09 04:00,20.5,,2,69,16.6,14.6,1003.7,1006.6,,,21.8
129,서산,2019-07-09 05:00,20.1,,2.4,71,16.6,14.6,1003.8,1006.7,,,21.4
129,서산,2019-07-09 06:00,20,,3.1,72,16.7,14.7,1004.2,1007.1,0,.03,21.3
129,서산,2019-07-09 07:00,21.4,,3.2,66,16.7,14.7,1004.1,1007,.9,.45,22.3
129,서산,2019-07-09 08:00,23.7,,2.4,58,16.9,14.9,1004,1006.9,1,1.12,28.1
129,서산,2019-07-09 09:00,25.7,,2.6,50,16.4,14.4,1004.1,1007,1,1.86,34.5
129,서산,2019-07-09 10:00,26.7,,2.2,47,16.4,14.4,1004,1006.9,1,2.43,39.6
129,서산,2019-07-09 11:00,27,,2.1,47,16.7,14.7,1003.8,1006.7,1,2.99,45.3
129,서산,2019-07-09 12:00,28.4,,2.8,43,16.6,14.6,1003.4,1006.2,1,3.28,46.2
129,서산,2019-07-09 13:00,29.3,,2.1,41,16.6,14.6,1002.8,1005.6,.9,2.63,44.6
129,서산,2019-07-09 14:00,29.1,,3.4,40,16.1,14.1,1002.3,1005.1,1,3.47,47.7
129,서산,2019-07-09 15:00,29.5,,3.2,38,15.6,13.6,1002.3,1005.1,.9,2.3,43.4
129,서산,2019-07-09 16:00,28.7,,2.8,40,15.7,13.7,1001.9,1004.7,.4,1.25,37.6
129,서산,2019-07-09 17:00,27.7,,2.8,50,18.5,16.3,1001.7,1004.5,.5,1.28,36.9
129,서산,2019-07-09 18:00,27.3,,1.4,50,18.1,15.9,1001.5,1004.3,.8,.96,34.4
129,서산,2019-07-09 19:00,26.7,,2,52,18.2,16,1001.5,1004.3,.9,.7,31.8
129,서산,2019-07-09 20:00,25.5,,.7,56,18.2,16,1002.1,1005,0,.1,28.9
129,서산,2019-07-09 21:00,23.9,,1.6,61,18.1,15.9,1002.8,1005.7,,,26.9
129,서산,2019-07-09 22:00,24.1,,1.1,61,18.3,16.1,1003.1,1006,,,26.5
129,서산,2019-07-09 23:00,24.4,,1.2,61,18.5,16.3,1003.4,1006.3,,,26.1
129,서산,2019-07-10 00:00,24.4,,1.9,58,17.6,15.5,1003.4,1006.3,,,25.8
129,서산,2019-07-10 01:00,23.7,,2.2,58,16.9,14.9,1003.5,1006.4,,,25
129,서산,2019-07-10 02:00,23.1,,3.1,57,16.1,14.1,1003.2,1006.1,,,24.5
129,서산,2019-07-10 03:00,22.2,,2.3,62,16.5,14.5,1003.2,1006.1,,,24.1
129,서산,2019-07-10 04:00,21.7,,2.2,63,16.3,14.3,1003.3,1006.2,,,23.5
129,서산,2019-07-10 05:00,21.6,,2.5,64,16.4,14.4,1003.3,1006.2,,,23.3
129,서산,2019-07-10 06:00,21.4,,2.8,63,16,14,1003.6,1006.5,0,.01,23.1
129,서산,2019-07-10 07:00,21.6,,2.8,63,16.2,14.2,1003.9,1006.8,0,.22,23.9
129,서산,2019-07-10 08:00,22.4,,3.7,60,16.2,14.2,1004.1,1007,.1,.65,26.3
129,서산,2019-07-10 09:00,22.4,,3,61,16.5,14.5,1003.7,1006.6,0,.51,25.8
129,서산,2019-07-10 10:00,23.2,,3.1,60,16.9,14.9,1003.7,1006.6,0,.76,27.7
129,서산,2019-07-10 11:00,24.2,,3.5,59,17.7,15.6,1003.8,1006.7,0,.99,29.4
129,서산,2019-07-10 12:00,24.3,0,3.2,60,18.2,16,1004,1006.9,0,1.26,29.7
129,서산,2019-07-10 13:00,24,0,3.1,63,18.8,16.5,1003.6,1006.5,0,.78,28.5
129,서산,2019-07-10 14:00,23,0,2.7,68,19,16.7,1003.7,1006.6,0,.6,27
129,서산,2019-07-10 15:00,23.4,0,1.8,72,20.6,18,1003.3,1006.2,0,.49,26.9
129,서산,2019-07-10 16:00,21.7,1,1,87,22.5,19.4,1003.2,1006.1,0,.35,25.4
129,서산,2019-07-10 17:00,21.2,2.3,2,93,23.4,20,1002.8,1005.7,0,.27,24.5
129,서산,2019-07-10 18:00,20.4,1,2.8,91,21.7,18.8,1002.9,1005.8,0,.12,22.8
129,서산,2019-07-10 19:00,20,1.2,3.6,94,21.8,18.9,1002.9,1005.8,0,.07,22.3
129,서산,2019-07-10 20:00,19.6,1.3,2.9,97,22.1,19.1,1003,1005.9,0,.01,21.6
129,서산,2019-07-10 21:00,19.2,4.7,2.8,97,21.6,18.7,1003.5,1006.4,,,21.2
129,서산,2019-07-10 22:00,19.2,.6,3.5,97,21.6,18.7,1003.4,1006.3,,,21.2
129,서산,2019-07-10 23:00,19.4,0,3.3,96,21.6,18.7,1002.9,1005.8,,,21.1
129,서산,2019-07-11 00:00,19.5,,3.8,95,21.4,18.6,1002.2,1005.1,,,21
129,서산,2019-07-11 01:00,19.7,,2.5,94,21.6,18.7,1002,1004.9,,,21
129,서산,2019-07-11 02:00,19.6,0,2.5,95,21.6,18.7,1001.4,1004.3,,,21
129,서산,2019-07-11 03:00,19.5,0,3.3,97,22,19,1001.2,1004.1,,,21
129,서산,2019-07-11 04:00,19.6,,2.9,97,22.1,19.1,1000.8,1003.7,,,20.9
129,서산,2019-07-11 05:00,19.7,,2.9,97,22.2,19.2,1001.4,1004.3,,,20.9
129,서산,2019-07-11 06:00,19.9,,2.4,96,22.2,19.2,1001.6,1004.5,0,.01,21.1
129,서산,2019-07-11 07:00,20.4,,2,95,22.7,19.5,1001.9,1004.8,0,.14,21.6
129,서산,2019-07-11 08:00,21.2,,2.9,92,23.1,19.8,1002.1,1005,0,.4,22.6
129,서산,2019-07-11 09:00,21.4,,2.9,88,22.4,19.3,1002.1,1005,0,.53,23.2
129,서산,2019-07-11 10:00,21.6,,2.9,85,21.8,18.9,1002.3,1005.2,0,.61,23.5
129,서산,2019-07-11 11:00,23,,2.7,80,22.4,19.3,1002.2,1005.1,.1,1.12,25.6
129,서산,2019-07-11 12:00,22.6,,2.6,80,21.8,18.9,1002.2,1005.1,.1,1.55,26.5
129,서산,2019-07-11 13:00,23,,3.2,77,21.6,18.7,1002.3,1005.2,0,1.14,26.7
129,서산,2019-07-11 14:00,24.1,,2.9,71,21.3,18.5,1002.1,1005,.1,2.29,29.4
129,서산,2019-07-11 15:00,24.4,,2.5,71,21.6,18.7,1002,1004.9,0,1.5,28.7
129,서산,2019-07-11 16:00,23.9,,3.3,73,21.6,18.7,1001.9,1004.8,0,1.34,28.3
129,서산,2019-07-11 17:00,23.6,,2.4,73,21.2,18.4,1002,1004.9,0,.78,26.9
129,서산,2019-07-11 18:00,22.8,,3.5,74,20.5,17.9,1002.4,1005.3,0,.54,25.7
129,서산,2019-07-11 19:00,22.1,,2.2,78,20.6,18,1002.9,1005.8,0,.19,24.4
129,서산,2019-07-11 20:00,20.9,,3.2,85,20.9,18.2,1003.6,1006.5,0,.01,23.3
129,서산,2019-07-11 21:00,20.5,,1.5,89,21.4,18.6,1003.7,1006.6,,,22.5
129,서산,2019-07-11 22:00,19.9,,2.3,91,21,18.3,1004.3,1007.2,,,21.8
129,서산,2019-07-11 23:00,19.5,,1.4,94,21.3,18.5,1004.4,1007.3,,,21.2
129,서산,2019-07-12 00:00,18.6,,1.1,97,20.8,18.1,1004.7,1007.6,,,20.8
129,서산,2019-07-12 01:00,18.4,,.6,97,20.5,17.9,1004.7,1007.6,,,20.5
129,서산,2019-07-12 02:00,18.6,,1.4,97,20.8,18.1,1004.6,1007.5,,,20.5
129,서산,2019-07-12 03:00,18.7,,1.4,97,20.9,18.2,1004.5,1007.4,,,20.7
129,서산,2019-07-12 04:00,18.6,,.6,97,20.8,18.1,1004.6,1007.5,,,20.5
129,서산,2019-07-12 05:00,18.2,,1.7,97,20.2,17.7,1005.1,1008,,,19.8
129,서산,2019-07-12 06:00,17.7,,0,97,19.6,17.2,1005.5,1008.4,0,.03,19.8
129,서산,2019-07-12 07:00,19.4,,.2,97,21.8,18.9,1005.4,1008.3,.3,.39,20.9
129,서산,2019-07-12 08:00,20.9,,1.6,89,22,19,1005.8,1008.7,.8,.92,23.5
129,서산,2019-07-12 09:00,22.9,,1.5,80,22.2,19.2,1005.8,1008.7,.8,1.57,27.5
129,서산,2019-07-12 10:00,24,,3.2,76,22.7,19.5,1005.6,1008.5,.9,2.1,28.7
129,서산,2019-07-12 11:00,24.8,,2.6,69,21.6,18.7,1005,1007.9,.6,1.77,29.9
