MEA_DDHR,PLANT,LOC,X24H_TMA,X24H_COND_LOC,X24H_COND_LOC_PROB,X48H_TMA,X48H_COND_LOC,X48H_COND_LOC_PROB
2019-09-27 7:30,2,3,2019-09-28 7:30,0,0.000178899,2019-09-29 7:30,0,0.000175674
2019-09-27 8:00,1,1,2019-09-28 8:00,0,0.000193695,2019-09-29 8:00,0,0.000172684
2019-09-27 8:30,1,1,2019-09-28 8:30,0,7.43E-05,2019-09-29 8:30,0,0.000201113
2019-09-27 9:30,2,2,2019-09-28 9:30,0,2.64E-05,2019-09-29 9:30,0,3.05E-05
2019-09-27 11:30,1,1,2019-09-28 11:30,0,4.86E-06,2019-09-29 11:30,0,0
2019-09-27 12:00,1,2,2019-09-28 12:00,0,0,2019-09-29 12:00,0,0
2019-09-27 14:30,2,1,2019-09-28 14:30,0,1.86E-178,2019-09-29 14:30,0,0
2019-09-27 19:00,2,3,2019-09-28 19:00,0,0.000127638,2019-09-29 19:00,0,0.000132845
2019-09-27 22:00,2,2,2019-09-28 22:00,0,0.000134737,2019-09-29 22:00,0,0.000302611
2019-09-27 23:30,2,1,2019-09-28 23:30,0,2.42E-295,2019-09-29 23:30,0,0.000203036
2019-09-28 1:00,2,3,2019-09-29 1:00,0,0.000236046,2019-09-30 1:00,0,0.001577822
2019-09-28 9:00,1,1,2019-09-29 9:00,0,9.25E-05,2019-09-30 9:00,0,0.000230565
2019-09-28 11:00,1,3,2019-09-29 11:00,0,0,2019-09-30 11:00,0,1.72E-05
2019-09-28 18:30,2,1,2019-09-29 18:30,0,3.57E-05,2019-09-30 18:30,0,2.43E-05
2019-09-28 19:30,2,1,2019-09-29 19:30,0,7.77E-05,2019-09-30 19:30,0,1.41E-290
2019-09-29 0:30,2,2,2019-09-30 0:30,0,0.005519332,2019-10-01 0:30,0,0.000794442
2019-09-29 1:30,1,2,2019-09-30 1:30,0,0.007826824,2019-10-01 1:30,0,0.001469877
2019-09-29 2:00,1,3,2019-09-30 2:00,0,0.000906468,2019-10-01 2:00,0,0.00039499
2019-09-29 2:00,1,2,2019-09-30 2:00,0,0.007235936,2019-10-01 2:00,0,0.001469877
2019-09-29 4:00,1,2,2019-09-30 4:00,0,0.003102809,2019-10-01 4:00,0,0.001469877
2019-09-29 4:30,1,3,2019-09-30 4:30,0,0.000406236,2019-10-01 4:30,0,0.00039499
2019-09-29 5:30,2,3,2019-09-30 5:30,0,0.000471357,2019-10-01 5:30,0,0.000458309
2019-09-29 6:30,2,1,2019-09-30 6:30,0,1.23E-06,2019-10-01 6:30,0,0.000242249
2019-09-29 10:30,1,1,2019-09-30 10:30,0,4.65E-05,2019-10-01 10:30,0,0.000118136
2019-09-29 14:00,1,2,2019-09-30 14:00,0,0,2019-10-01 14:00,0,4.47E-06
2019-09-29 18:30,2,2,2019-09-30 18:30,0,4.92E-05,2019-10-01 18:30,0,2.77E-05
2019-09-29 19:30,1,1,2019-09-30 19:30,0,5.19E-288,2019-10-01 19:30,0,4.69E-290
2019-09-29 22:30,2,2,2019-09-30 22:30,0,0.000794442,2019-10-01 22:30,1,0.999999999
2019-09-29 23:30,2,2,2019-09-30 23:30,0,0.000794442,2019-10-01 23:30,0,2.54E-06
2019-09-29 23:30,2,3,2019-09-30 23:30,0,0.000458309,2019-10-01 23:30,0,1.46E-06
2019-09-30 1:00,2,3,2019-10-01 1:00,0,0.000458309,2019-10-02 1:00,0,0.000107898
2019-09-30 3:30,1,1,2019-10-01 3:30,0,0.001853391,2019-10-02 3:30,0,9.31E-05
2019-09-30 5:00,1,3,2019-10-01 5:00,0,0.00039499,2019-10-02 5:00,0,5.15E-05
2019-09-30 7:00,1,1,2019-10-01 7:00,0,0.001853391,2019-10-02 7:00,0,9.44E-05
2019-09-30 8:00,2,1,2019-10-01 8:00,0,0.000242249,2019-10-02 8:00,0,2.86E-05
2019-09-30 8:00,1,1,2019-10-01 8:00,0,0.001853391,2019-10-02 8:00,0,7.00E-05
2019-09-30 11:00,2,1,2019-10-01 11:00,0,2.27E-05,2019-10-02 11:00,0,2.99E-05
2019-09-30 12:00,2,1,2019-10-01 12:00,0,1.78E-05,2019-10-02 12:00,1,0.999999994
2019-09-30 14:00,2,1,2019-10-01 14:00,0,3.92E-06,2019-10-02 14:00,1,0.999999768
2019-09-30 20:00,1,1,2019-10-01 20:00,0,0.01853146,2019-10-02 20:00,0,0.000914403
2019-09-30 20:00,1,2,2019-10-01 20:00,0,0.014747816,2019-10-02 20:00,0,0.000725049
2019-09-30 23:00,2,3,2019-10-01 23:00,0,1.63E-06,2019-10-02 23:00,0,0.000225249
2019-10-01 0:30,2,1,2019-10-02 0:30,0,2.98E-05,2019-10-03 0:30,0,0.00011942
2019-10-01 3:00,1,1,2019-10-02 3:00,0,0.000130322,2019-10-03 3:00,0,0.00182472
2019-10-01 3:00,2,1,2019-10-02 3:00,0,5.24E-05,2019-10-03 3:00,0,0.000238496
2019-10-01 4:00,2,3,2019-10-02 4:00,0,7.74E-05,2019-10-03 4:00,0,2.23E-06
2019-10-01 4:30,2,3,2019-10-02 4:30,0,7.74E-05,2019-10-03 4:30,0,0.00021953
2019-10-01 6:00,2,1,2019-10-02 6:00,0,4.19E-05,2019-10-03 6:00,0,5.33E-05
2019-10-01 7:30,2,3,2019-10-02 7:30,0,6.10E-05,2019-10-03 7:30,0,5.35E-05
2019-10-01 11:30,1,3,2019-10-02 11:30,0,2.29E-05,2019-10-03 11:30,0,2.85E-06
2019-10-01 11:30,1,1,2019-10-02 11:30,0,0.016714918,2019-10-03 11:30,0,4.69E-06
2019-10-01 11:30,2,2,2019-10-02 11:30,0,0.000151425,2019-10-03 11:30,0,4.72E-06
2019-10-01 12:00,1,3,2019-10-02 12:00,1,0.999999988,2019-10-03 12:00,0,4.20E-06
2019-10-01 15:30,2,3,2019-10-02 15:30,0,4.04E-05,2019-10-03 15:30,0,0
2019-10-02 0:30,1,3,2019-10-03 0:30,0,0.000194731,2019-10-04 0:30,0,2.00E-06
2019-10-02 2:30,2,2,2019-10-03 2:30,0,0.000642073,2019-10-04 2:30,0,0.000794442
2019-10-02 5:30,1,1,2019-10-03 5:30,0,0.000142558,2019-10-04 5:30,0,0.001853391
2019-10-02 6:30,2,2,2019-10-03 6:30,0,0.000193338,2019-10-04 6:30,0,0.000794442
2019-10-02 8:00,1,1,2019-10-03 8:00,0,0.000146554,2019-10-04 8:00,0,0.001774277
2019-10-02 9:30,1,2,2019-10-03 9:30,0,3.31E-05,2019-10-04 9:30,0,0.000170818
2019-10-02 15:00,2,2,2019-10-03 15:00,0,0,2019-10-04 15:00,0,1.77E-05
2019-10-02 15:30,2,1,2019-10-03 15:30,0,0,2019-10-04 15:30,0,1.52E-05
2019-10-02 18:30,1,2,2019-10-03 18:30,0,3.26E-05,2019-10-04 18:30,0,9.95E-05
2019-10-02 21:00,1,3,2019-10-03 21:00,0,0.000194731,2019-10-04 21:00,0,2.06E-292
2019-10-02 22:00,1,2,2019-10-03 22:00,0,0.000757413,2019-10-04 22:00,0,0.000131276
2019-10-02 23:30,2,2,2019-10-03 23:30,0,0.000409234,2019-10-04 23:30,0,0.00022362
2019-10-03 0:00,2,2,2019-10-04 0:00,0,0.00030309,2019-10-05 0:00,0,0.000136974
2019-10-03 1:30,2,2,2019-10-04 1:30,0,0.000817051,2019-10-05 1:30,0,0.000174828
2019-10-03 1:30,1,1,2019-10-04 1:30,0,0.001906079,2019-10-05 1:30,0,0.000155274
2019-10-03 3:00,1,2,2019-10-04 3:00,0,0.001469877,2019-10-05 3:00,0,7.01E-293
2019-10-03 8:00,2,3,2019-10-04 8:00,0,0.00043872,2019-10-05 8:00,0,0.000162143
2019-10-03 10:00,1,3,2019-10-04 10:00,0,0.000261035,2019-10-05 10:00,0,0.000113033
2019-10-03 11:30,2,2,2019-10-04 11:30,0,4.27E-05,2019-10-05 11:30,0,0.000167664
2019-10-03 13:00,1,3,2019-10-04 13:00,0,2.91E-06,2019-10-05 13:00,0,6.14E-05
2019-10-03 13:30,1,3,2019-10-04 13:30,0,2.89E-06,2019-10-05 13:30,0,5.67E-05
2019-10-03 14:00,1,1,2019-10-04 14:00,0,0,2019-10-05 14:00,0,3.25E-05
2019-10-04 4:30,2,3,2019-10-05 4:30,0,0.000252525,2019-10-06 4:30,0,0.000670809
2019-10-04 10:30,2,2,2019-10-05 10:30,0,0.000152448,2019-10-06 10:30,0,2.20E-05
2019-10-04 11:30,2,1,2019-10-05 11:30,0,7.09E-05,2019-10-06 11:30,0,2.04E-05
2019-10-04 12:00,2,3,2019-10-05 12:00,0,9.94E-05,2019-10-06 12:00,0,2.35E-05
2019-10-04 13:30,2,1,2019-10-05 13:30,0,3.94E-05,2019-10-06 13:30,0,2.00E-05
2019-10-04 18:00,1,2,2019-10-05 18:00,0,0.0001009,2019-10-06 18:00,0,7.48E-05
2019-10-04 20:00,2,2,2019-10-05 20:00,0,2.78E-06,2019-10-06 20:00,0,0.000154584
2019-10-04 20:00,1,1,2019-10-05 20:00,0,4.42E-06,2019-10-06 20:00,0,0.000137293
2019-10-04 21:00,1,1,2019-10-05 21:00,0,0.000752922,2019-10-06 21:00,0,0.000142153
2019-10-04 22:00,2,3,2019-10-05 22:00,0,0.000516591,2019-10-06 22:00,0,0.000180471
2019-10-04 23:00,2,3,2019-10-05 23:00,0,0.000463772,2019-10-06 23:00,0,0.000154844
2019-10-05 10:30,2,2,2019-10-06 10:30,0,2.20E-05,2019-10-07 10:30,0,0.005287145
2019-10-05 18:00,1,2,2019-10-06 18:00,0,7.48E-05,2019-10-07 18:00,0,0.028711687
2019-10-05 19:00,1,3,2019-10-06 19:00,0,8.73E-05,2019-10-07 19:00,0,0.001127801
2019-10-05 22:30,2,2,2019-10-06 22:30,0,0.000189366,2019-10-07 22:30,0,0.003161335
2019-10-06 0:30,1,2,2019-10-07 0:30,0,8.78E-05,2019-10-08 0:30,0,0.003446779
2019-10-06 1:00,2,1,2019-10-07 1:00,0,4.85E-05,2019-10-08 1:00,0,0.000476525
2019-10-06 2:30,2,3,2019-10-07 2:30,0,1.65E-08,2019-10-08 2:30,0,0.001903163
2019-10-06 3:00,1,2,2019-10-07 3:00,0,7.48E-06,2019-10-08 3:00,0,0.003773085
2019-10-06 5:00,2,1,2019-10-07 5:00,0,0.000704711,2019-10-08 5:00,0,0.000415603
2019-10-06 5:30,1,2,2019-10-07 5:30,0,0.00601113,2019-10-08 5:30,0,0.003773085
2019-10-06 10:00,1,2,2019-10-07 10:00,0,0.010929819,2019-10-08 10:00,0,0.000128622
2019-10-07 2:00,1,1,2019-10-08 2:00,0,0.004636695,2019-10-09 2:00,0,0.00102272
2019-10-07 5:00,1,2,2019-10-08 5:00,0,0.003373157,2019-10-09 5:00,0,0.001619111
2019-10-07 10:30,2,3,2019-10-08 10:30,0,0.000138341,2019-10-09 10:30,0,4.02E-05
2019-10-08 0:30,2,1,2019-10-09 0:30,0,0.000192997,2019-10-10 0:30,0,6.92E-07
2019-10-08 2:00,2,3,2019-10-09 2:00,0,0.000756906,2019-10-10 2:00,0,0.002899448
2019-10-08 11:00,1,3,2019-10-09 11:00,0,0,2019-10-10 11:00,0,0.000141646
2019-10-08 13:30,1,2,2019-10-09 13:30,0,0,2019-10-10 13:30,0,0
2019-10-09 3:00,2,1,2019-10-10 3:00,0,0.000652164,2019-10-11 3:00,0,0.000256823
2019-10-09 8:30,1,2,2019-10-10 8:30,0,0.000661181,2019-10-11 8:30,0,0.000198821
2019-10-09 11:00,2,3,2019-10-10 11:00,0,0.000187691,2019-10-11 11:00,0,2.99E-05
2019-10-09 13:30,1,2,2019-10-10 13:30,0,0,2019-10-11 13:30,0,0
2019-10-09 18:30,2,3,2019-10-10 18:30,0,0.000258136,2019-10-11 18:30,0,0.000140847
2019-10-09 20:00,1,2,2019-10-10 20:00,0,0.000558216,2019-10-11 20:00,0,0.00017663
2019-10-09 21:30,1,2,2019-10-10 21:30,0,0.000825033,2019-10-11 21:30,0,0.000107248
2019-10-09 22:00,2,2,2019-10-10 22:00,0,0.000742528,2019-10-11 22:00,0,6.50E-05
2019-10-10 1:30,1,2,2019-10-11 1:30,0,0.000659532,2019-10-12 1:30,0,0.000423231
2019-10-10 4:00,2,1,2019-10-11 4:00,0,5.93E-07,2019-10-12 4:00,0,0.000249332
2019-10-10 4:00,1,3,2019-10-11 4:00,0,1.98E-06,2019-10-12 4:00,0,0.000516933
2019-10-10 4:30,2,3,2019-10-11 4:30,0,0.001504687,2019-10-12 4:30,0,0.000838207
2019-10-10 8:00,2,1,2019-10-11 8:00,0,0.000115717,2019-10-12 8:00,0,7.72E-05
2019-10-10 11:00,2,2,2019-10-11 11:00,0,2.99E-05,2019-10-12 11:00,0,0
2019-10-10 12:30,2,1,2019-10-11 12:30,0,1.95E-05,2019-10-12 12:30,0,0
2019-10-10 13:30,2,1,2019-10-11 13:30,0,0,2019-10-12 13:30,0,0
2019-10-10 15:30,1,3,2019-10-11 15:30,0,1.51E-05,2019-10-12 15:30,0,0
2019-10-11 1:30,1,2,2019-10-12 1:30,0,0.000423231,2019-10-13 1:30,0,0.000289592
2019-10-11 1:30,2,3,2019-10-12 1:30,0,0.000417026,2019-10-13 1:30,0,0.000307016
2019-10-11 4:30,2,1,2019-10-12 4:30,0,0.000304886,2019-10-13 4:30,0,0.002530516
2019-10-11 5:00,1,2,2019-10-12 5:00,0,0.000591552,2019-10-13 5:00,0,0.000548782
2019-10-11 7:00,1,3,2019-10-12 7:00,0,0.000378841,2019-10-13 7:00,0,0.000721703
2019-10-11 9:00,2,2,2019-10-12 9:00,0,5.47E-05,2019-10-13 9:00,0,4.96E-05
2019-10-11 11:30,1,2,2019-10-12 11:30,0,0,2019-10-13 11:30,0,0
2019-10-11 13:00,1,2,2019-10-12 13:00,0,0,2019-10-13 13:00,0,0
2019-10-11 14:00,1,3,2019-10-12 14:00,0,0,2019-10-13 14:00,0,0
2019-10-12 1:00,1,3,2019-10-13 1:00,0,0.000151484,2019-10-14 1:00,0,0.001052782
2019-10-12 6:30,1,3,2019-10-13 6:30,0,0.000665908,2019-10-14 6:30,0,0.002827414
2019-10-12 6:30,1,2,2019-10-13 6:30,0,0.000961275,2019-10-14 6:30,0,0.006444177
2019-10-12 7:00,1,2,2019-10-13 7:00,0,0.001041793,2019-10-14 7:00,0,0.006513397
2019-10-12 14:00,2,2,2019-10-13 14:00,0,0,2019-10-14 14:00,0,0
2019-10-13 1:30,1,3,2019-10-14 1:30,0,0.001303055,2019-10-15 1:30,0,0.001549853
2019-10-13 8:00,2,2,2019-10-14 8:00,0,0.000289146,2019-10-15 8:00,0,0.001080385
2019-10-13 9:00,2,2,2019-10-14 9:00,0,0.00035274,2019-10-15 9:00,0,0
2019-10-13 15:30,2,1,2019-10-14 15:30,0,0,2019-10-15 15:30,0,0
2019-10-13 17:30,2,3,2019-10-14 17:30,0,0,2019-10-15 17:30,0,0.000153351
2019-10-13 19:00,2,2,2019-10-14 19:00,0,0.000146704,2019-10-15 19:00,0,0.000503635
2019-10-13 20:00,1,3,2019-10-14 20:00,0,0,2019-10-15 20:00,0,0.000368205
2019-10-13 22:00,2,1,2019-10-14 22:00,0,0,2019-10-15 22:00,0,0.000424128
2019-10-14 4:00,1,3,2019-10-15 4:00,0,0.001116122,2019-10-16 4:00,1,0.786670171
2019-10-14 7:00,2,1,2019-10-15 7:00,0,0.000361001,2019-10-16 7:00,0,5.29E-06
2019-10-14 9:00,2,3,2019-10-15 9:00,0,0,2019-10-16 9:00,0,0.000542976
2019-10-14 19:00,2,3,2019-10-15 19:00,0,0.000503635,2019-10-16 19:00,0,0.000444837
2019-10-14 20:00,1,3,2019-10-15 20:00,0,0.000368205,2019-10-16 20:00,0,0.0004328
2019-10-15 4:00,2,1,2019-10-16 4:00,1,0.524247708,2019-10-17 4:00,0,3.50E-07
2019-10-15 7:00,1,2,2019-10-16 7:00,0,0.003423282,2019-10-17 7:00,0,0.001113844
2019-10-15 10:30,1,3,2019-10-16 10:30,0,4.51E-05,2019-10-17 10:30,0,3.78E-05
2019-10-15 11:30,2,1,2019-10-16 11:30,0,0,2019-10-17 11:30,0,3.60E-05
2019-10-15 14:30,2,3,2019-10-16 14:30,0,0,2019-10-17 14:30,0,0
2019-10-15 15:00,2,3,2019-10-16 15:00,0,0,2019-10-17 15:00,0,0
2019-10-15 19:30,2,2,2019-10-16 19:30,0,0.000442109,2019-10-17 19:30,0,0.000618783
2019-10-15 22:30,2,2,2019-10-16 22:30,0,0.000665814,2019-10-17 22:30,0,0.001346232
2019-10-16 0:00,1,2,2019-10-17 0:00,0,0.000601947,2019-10-18 0:00,0,0.000798182
2019-10-16 10:30,1,2,2019-10-17 10:30,0,4.00E-05,2019-10-18 10:30,0,4.29E-05
2019-10-16 14:00,2,1,2019-10-17 14:00,0,0,2019-10-18 14:00,0,0
2019-10-16 14:30,2,1,2019-10-17 14:30,0,0,2019-10-18 14:30,0,0
2019-10-16 17:30,2,3,2019-10-17 17:30,0,0.000140539,2019-10-18 17:30,0,4.40E-05
2019-10-16 18:00,1,3,2019-10-17 18:00,0,0.0002339,2019-10-18 18:00,0,6.34E-05
2019-10-16 20:30,1,3,2019-10-17 20:30,0,0.00039501,2019-10-18 20:30,0,0.006951935
2019-10-16 21:00,1,3,2019-10-17 21:00,0,0.00070919,2019-10-18 21:00,0,0.000489867
2019-10-16 23:00,1,2,2019-10-17 23:00,0,0.142233425,2019-10-18 23:00,0,0.000200318
2019-10-17 2:00,1,3,2019-10-18 2:00,0,0.000637362,2019-10-19 2:00,0,0.001587405
2019-10-17 3:00,1,3,2019-10-18 3:00,0,0.000951313,2019-10-19 3:00,0,0.003841549
2019-10-17 8:30,1,3,2019-10-18 8:30,0,0.000210254,2019-10-19 8:30,0,0.000197964
2019-10-17 12:00,2,1,2019-10-18 12:00,0,0,2019-10-19 12:00,0,0
2019-10-17 23:30,2,1,2019-10-18 23:30,0,5.11E-07,2019-10-19 23:30,0,0.00095271
2019-10-18 2:30,2,3,2019-10-19 2:30,0,0.001394958,2019-10-20 2:30,0,0.001400605
2019-10-18 7:00,2,3,2019-10-19 7:00,0,0.002524087,2019-10-20 7:00,0,0.001645646
2019-10-19 0:30,1,2,2019-10-20 0:30,0,0.003623741,2019-10-21 0:30,0,0.00376862
2019-10-19 3:00,1,2,2019-10-20 3:00,0,0.002784896,2019-10-21 3:00,0,0.006046645
2019-10-19 3:00,2,1,2019-10-20 3:00,0,4.18E-09,2019-10-21 3:00,0,0.000794076
2019-10-19 3:30,2,2,2019-10-20 3:30,0,0.001423693,2019-10-21 3:30,0,0.003045986
2019-10-19 3:30,1,3,2019-10-20 3:30,0,0.00123947,2019-10-21 3:30,0,0.0026524
2019-10-19 6:30,1,2,2019-10-20 6:30,0,0.000709725,2019-10-21 6:30,0,0.004992738
2019-10-20 1:30,2,2,2019-10-21 1:30,0,0.002034608,2019-10-22 1:30,0,0.001734058
2019-10-20 4:30,2,1,2019-10-21 4:30,0,0.000794076,2019-10-22 4:30,0,0.000457124
2019-10-20 4:30,1,2,2019-10-21 4:30,0,0.006046645,2019-10-22 4:30,0,0.003675037
2019-10-20 6:00,1,2,2019-10-21 6:00,0,0.008605648,2019-10-22 6:00,0,0.006038929
2019-10-21 1:00,2,3,2019-10-22 1:00,0,0.001756703,2019-10-23 1:00,0,0.001109934
2019-10-21 4:00,2,3,2019-10-22 4:00,0,0.000994888,2019-10-23 4:00,0,0.000409362
2019-10-21 12:00,1,2,2019-10-22 12:00,0,0,2019-10-23 12:00,0,3.99E-05
2019-10-21 20:00,2,1,2019-10-22 20:00,0,0.000102336,2019-10-23 20:00,0,8.39E-05
2019-10-21 21:00,1,2,2019-10-22 21:00,0,4.82E-13,2019-10-23 21:00,0,0.000300739
2019-10-22 7:00,2,1,2019-10-23 7:00,0,0.000246755,2019-10-24 7:00,0,0.000197516
2019-10-22 8:30,1,2,2019-10-23 8:30,0,0.000445798,2019-10-24 8:30,0,6.20E-05
2019-10-22 11:30,2,1,2019-10-23 11:30,0,3.54E-05,2019-10-24 11:30,0,0
2019-10-22 14:00,2,3,2019-10-23 14:00,0,0,2019-10-24 14:00,0,0
2019-10-22 18:30,1,2,2019-10-23 18:30,0,9.20E-05,2019-10-24 18:30,0,4.94E-05
2019-10-23 10:00,1,2,2019-10-24 10:00,0,0,2019-10-25 10:00,0,0
2019-10-23 12:00,2,1,2019-10-24 12:00,0,0,2019-10-25 12:00,0,0
2019-10-24 2:30,1,3,2019-10-25 2:30,0,0.000495958,2019-10-26 2:30,0,0.000236541
2019-10-24 4:30,1,2,2019-10-25 4:30,0,0.000751069,2019-10-26 4:30,0,0.000181349
2019-10-24 8:30,2,1,2019-10-25 8:30,0,7.67E-05,2019-10-26 8:30,0,0.00018157
2019-10-24 8:30,2,3,2019-10-25 8:30,0,0.000197012,2019-10-26 8:30,0,0.000267002
2019-10-24 20:00,2,3,2019-10-25 20:00,0,0.000431034,2019-10-26 20:00,0,0.000642365
2019-10-24 23:30,1,2,2019-10-25 23:30,0,0.000161812,2019-10-26 23:30,0,0.001359012
2019-10-24 23:30,2,3,2019-10-25 23:30,0,0.00017155,2019-10-26 23:30,0,0.001207554
2019-10-25 3:30,1,3,2019-10-26 3:30,0,0.000234004,2019-10-27 3:30,0,0.00562398
2019-10-25 5:00,1,2,2019-10-26 5:00,0,0.000166815,2019-10-27 5:00,0,5.66E-06
2019-10-26 6:00,1,2,2019-10-27 6:00,0,1.05E-06,2019-10-28 6:00,0,0.002712949
2019-10-26 6:30,2,1,2019-10-27 6:30,0,7.78E-05,2019-10-28 6:30,0,0.000403747
2019-10-26 8:30,1,3,2019-10-27 8:30,0,0.000675612,2019-10-28 8:30,0,0.000540135
2019-10-26 14:00,1,3,2019-10-27 14:00,0,0,2019-10-28 14:00,0,0
2019-10-26 20:00,2,1,2019-10-27 20:00,0,0.000223281,2019-10-28 20:00,0,0.000125366
2019-10-26 22:30,1,2,2019-10-27 22:30,0,0.000135475,2019-10-28 22:30,0,0.000168534
2019-10-26 23:00,1,3,2019-10-27 23:00,0,0.000105016,2019-10-28 23:00,0,6.86E-05
2019-10-27 10:00,2,3,2019-10-28 10:00,0,4.70E-05,2019-10-29 10:00,0,0.000220653
2019-10-27 19:30,1,2,2019-10-28 19:30,0,0.000718615,2019-10-29 19:30,0,0.000205093
2019-10-28 1:30,2,1,2019-10-29 1:30,0,4.47E-09,2019-10-30 1:30,0,0.000451582
2019-10-28 5:00,2,1,2019-10-29 5:00,0,6.21E-09,2019-10-30 5:00,0,7.80E-08
2019-10-28 7:00,1,3,2019-10-29 7:00,0,0.001447649,2019-10-30 7:00,0,8.03E-07
2019-10-28 7:00,1,2,2019-10-29 7:00,0,0.000717114,2019-10-30 7:00,0,9.29E-07
2019-10-28 10:00,1,2,2019-10-29 10:00,0,0.000206093,2019-10-30 10:00,0,0.000132885
2019-10-28 12:00,2,3,2019-10-29 12:00,0,0,2019-10-30 12:00,0,0
2019-10-28 18:30,1,3,2019-10-29 18:30,0,0.000159418,2019-10-30 18:30,0,0.000166842
2019-10-28 20:00,2,3,2019-10-29 20:00,0,0.000210051,2019-10-30 20:00,0,0.00051917
2019-10-28 21:30,2,3,2019-10-29 21:30,0,0.001107979,2019-10-30 21:30,0,0.000689042
2019-10-29 5:30,1,3,2019-10-30 5:30,0,4.84E-07,2019-10-31 5:30,1,0.998900608
2019-10-29 10:00,2,1,2019-10-30 10:00,0,0.000107778,2019-10-31 10:00,0,7.46E-05
2019-10-29 20:00,1,2,2019-10-30 20:00,0,0.00056517,2019-10-31 20:00,0,0.000460983
2019-10-30 5:00,1,2,2019-10-31 5:00,0,0.000792976,2019-11-01 5:00,0,0.003491714
2019-10-30 20:00,1,3,2019-10-31 20:00,0,0.0003205,2019-11-01 20:00,0,0.000135831
2019-10-30 20:30,1,3,2019-10-31 20:30,0,0.000364154,2019-11-01 20:30,0,0.000144768
2019-10-31 0:00,1,2,2019-11-01 0:00,0,0.004180821,2019-11-02 0:00,0,0.001002755
2019-10-31 4:30,1,2,2019-11-01 4:30,0,0.003446779,2019-11-02 4:30,0,0.000923418
2019-10-31 8:30,1,3,2019-11-01 8:30,0,0.000311663,2019-11-02 8:30,0,0.000824854
2019-10-31 12:00,2,1,2019-11-01 12:00,0,0,2019-11-02 12:00,0,0
2019-10-31 22:00,2,1,2019-11-01 22:00,0,0.073958084,2019-11-02 22:00,0,5.93E-07
2019-10-31 23:00,2,1,2019-11-01 23:00,0,0.0006648,2019-11-02 23:00,0,0.000501067
2019-11-01 0:30,2,2,2019-11-02 0:30,0,0.000808225,2019-11-03 0:30,0,0.001823247
2019-11-01 0:30,2,1,2019-11-02 0:30,0,0.000293974,2019-11-03 0:30,0,0.000501067
2019-11-01 3:30,2,2,2019-11-02 3:30,0,0.000799421,2019-11-03 3:30,0,0.001722627
2019-11-01 4:30,2,1,2019-11-02 4:30,0,0.000264866,2019-11-03 4:30,0,0.000121364
2019-11-01 17:30,2,1,2019-11-02 17:30,0,0.000123059,2019-11-03 17:30,0,0
2019-11-01 19:00,2,1,2019-11-02 19:00,0,0.000158713,2019-11-03 19:00,0,0.000107992
2019-11-02 1:30,2,2,2019-11-03 1:30,0,0.002206617,2019-11-04 1:30,0,0.000527355
2019-11-02 2:00,2,2,2019-11-03 2:00,0,0.002004354,2019-11-04 2:00,0,0.000614568
2019-11-02 4:00,1,3,2019-11-03 4:00,0,0.001499781,2019-11-04 4:00,0,0.000485765
2019-11-02 8:30,2,2,2019-11-03 8:30,0,0.000848152,2019-11-04 8:30,0,0.00085674
2019-11-02 12:00,1,2,2019-11-03 12:00,0,0,2019-11-04 12:00,0,0
2019-11-02 14:00,2,1,2019-11-03 14:00,0,0,2019-11-04 14:00,0,0
2019-11-02 16:00,1,2,2019-11-03 16:00,0,0,2019-11-04 16:00,0,0
2019-11-02 16:30,2,1,2019-11-03 16:30,0,0,2019-11-04 16:30,0,0
2019-11-02 21:00,2,2,2019-11-03 21:00,0,0.000524658,2019-11-04 21:00,0,0.000639628
2019-11-02 22:30,1,2,2019-11-03 22:30,0,0.000705863,2019-11-04 22:30,0,0.056607435
2019-11-03 1:30,2,2,2019-11-04 1:30,0,0.000527355,2019-11-05 1:30,0,0.002101355
2019-11-03 8:30,1,3,2019-11-04 8:30,0,0.000649696,2019-11-05 8:30,0,0.00043281
2019-11-03 11:30,1,3,2019-11-04 11:30,0,0,2019-11-05 11:30,0,0
2019-11-03 22:00,2,2,2019-11-04 22:00,0,0.000726637,2019-11-05 22:00,0,0.000714787
2019-11-04 1:00,2,1,2019-11-05 1:00,0,0.000549136,2019-11-06 1:00,0,0.000308043
2019-11-04 3:30,2,1,2019-11-05 3:30,0,3.43E-06,2019-11-06 3:30,0,6.12E-07
2019-11-04 5:00,2,1,2019-11-05 5:00,0,0.000551697,2019-11-06 5:00,0,0.000624325
2019-11-04 6:00,1,2,2019-11-05 6:00,0,0.000832741,2019-11-06 6:00,0,0.002528252
2019-11-04 6:00,2,2,2019-11-05 6:00,0,0.002117703,2019-11-06 6:00,0,0.00168485
2019-11-04 7:00,1,2,2019-11-05 7:00,1,0.638110398,2019-11-06 7:00,0,0.001365692
2019-11-04 11:30,2,2,2019-11-05 11:30,0,0,2019-11-06 11:30,0,0
2019-11-04 13:30,1,2,2019-11-05 13:30,0,0,2019-11-06 13:30,0,0
2019-11-04 16:30,2,2,2019-11-05 16:30,0,0,2019-11-06 16:30,0,0
2019-11-05 1:00,1,3,2019-11-06 1:00,0,0.000644617,2019-11-07 1:00,0,0.001095809
2019-11-05 2:00,2,1,2019-11-06 2:00,0,0.000339016,2019-11-07 2:00,0,0.00071046
2019-11-05 4:00,2,1,2019-11-06 4:00,0,0.000492737,2019-11-07 4:00,0,0.000245641
