MEA_DDHR,PLANT,LOC,X24H_TMA,X24H_COND_LOC,X24H_COND_LOC_PROB,X48H_TMA,X48H_COND_LOC,X48H_COND_LOC_PROB
2019-10-21 12:00,1,2,2019-10-22 12:00,0,0.248356232,2019-10-23 12:00,0,0.248356232
2019-10-21 20:00,2,1,2019-10-22 20:00,0,0.250706336,2019-10-23 20:00,0,0.250706336
2019-10-21 21:00,1,2,2019-10-22 21:00,0,0.248356232,2019-10-23 21:00,0,0.248356232
2019-10-22 7:00,2,1,2019-10-23 7:00,0,0.402689723,2019-10-24 7:00,0,0.402689723
2019-10-22 8:30,1,2,2019-10-23 8:30,0,0.421816116,2019-10-24 8:30,0,0.399674865
2019-10-22 11:30,2,1,2019-10-23 11:30,0,0.24669435,2019-10-24 11:30,0,0.250707256
2019-10-22 14:00,2,3,2019-10-23 14:00,0,0.246063604,2019-10-24 14:00,0,0.250069656
2019-10-22 18:30,1,2,2019-10-23 18:30,0,0.248356232,2019-10-24 18:30,0,0.248356232
2019-10-23 10:00,1,2,2019-10-24 10:00,0,0.427062722,2019-10-25 10:00,0,0.421816116
2019-10-23 12:00,2,1,2019-10-24 12:00,0,0.254762433,2019-10-25 12:00,0,0.254762433
2019-10-24 2:30,1,3,2019-10-25 2:30,0,0.42801559,2019-10-26 2:30,0,0.249084632
2019-10-24 4:30,1,2,2019-10-25 4:30,0,0.399674865,2019-10-26 4:30,0,0.244369589
2019-10-24 8:30,2,1,2019-10-25 8:30,0,0.402689723,2019-10-26 8:30,0,0.248950906
2019-10-24 8:30,2,3,2019-10-25 8:30,0,0.396722653,2019-10-26 8:30,0,0.242101908
2019-10-24 20:00,2,3,2019-10-25 20:00,0,0.246063604,2019-10-26 20:00,0,0.257836663
2019-10-24 23:30,1,2,2019-10-25 23:30,0,0.248356232,2019-10-26 23:30,0,0.260296938
2019-10-24 23:30,2,3,2019-10-25 23:30,0,0.246063604,2019-10-26 23:30,0,0.255411057
2019-10-25 3:30,1,3,2019-10-26 3:30,0,0.244369589,2019-10-27 3:30,0,0.258614346
2019-10-25 5:00,1,2,2019-10-26 5:00,0,0.244369589,2019-10-27 5:00,0,0.421816116
2019-10-26 6:00,1,2,2019-10-27 6:00,0,0.419453545,2019-10-28 6:00,0,0.256183949
2019-10-26 6:30,2,1,2019-10-27 6:30,0,0.420546401,2019-10-28 6:30,0,0.418433377
2019-10-26 8:30,1,3,2019-10-27 8:30,0,0.442365517,2019-10-28 8:30,0,0.43910876
2019-10-26 14:00,1,3,2019-10-27 14:00,0,0.26175713,2019-10-28 14:00,0,0.248356232
2019-10-26 20:00,2,1,2019-10-27 20:00,0,0.252987266,2019-10-28 20:00,0,0.250706336
2019-10-26 22:30,1,2,2019-10-27 22:30,0,0.277074482,2019-10-28 22:30,0,0.248356232
2019-10-26 23:00,1,3,2019-10-27 23:00,0,0.250622932,2019-10-28 23:00,0,0.248356232
2019-10-27 10:00,2,3,2019-10-28 10:00,0,0.242101908,2019-10-29 10:00,0,0.401874084
2019-10-27 19:30,1,2,2019-10-28 19:30,0,0.248356232,2019-10-29 19:30,0,0.248356232
2019-10-28 1:30,2,1,2019-10-29 1:30,0,0.421437135,2019-10-30 1:30,0,0.261037848
2019-10-28 5:00,2,1,2019-10-29 5:00,0,0.420546401,2019-10-30 5:00,0,0.245085379
2019-10-28 7:00,1,3,2019-10-29 7:00,0,0.421816116,2019-10-30 7:00,0,0.437245191
2019-10-28 7:00,1,2,2019-10-29 7:00,0,0.421816116,2019-10-30 7:00,0,0.253674342
2019-10-28 10:00,1,2,2019-10-29 10:00,0,0.246611841,2019-10-30 10:00,0,0.246611841
2019-10-28 12:00,2,3,2019-10-29 12:00,0,0.246063604,2019-10-30 12:00,0,0.246063604
2019-10-28 18:30,1,3,2019-10-29 18:30,0,0.248356232,2019-10-30 18:30,0,0.267996245
2019-10-28 20:00,2,3,2019-10-29 20:00,0,0.246063604,2019-10-30 20:00,0,0.246813475
2019-10-28 21:30,2,3,2019-10-29 21:30,0,0.259383485,2019-10-30 21:30,0,0.246063604
2019-10-29 5:30,1,3,2019-10-30 5:30,0,0.253674342,2019-10-31 5:30,0,0.422801226
2019-10-29 10:00,2,1,2019-10-30 10:00,0,0.248950906,2019-10-31 10:00,0,0.250707256
2019-10-29 20:00,1,2,2019-10-30 20:00,0,0.260201126,2019-10-31 20:00,0,0.248356232
2019-10-30 5:00,1,2,2019-10-31 5:00,0,0.422801226,2019-11-01 5:00,0,0.399674865
2019-10-30 20:00,1,3,2019-10-31 20:00,0,0.248356232,2019-11-01 20:00,0,0.26175713
2019-10-30 20:30,1,3,2019-10-31 20:30,0,0.404837726,2019-11-01 20:30,0,0.264318381
2019-10-31 0:00,1,2,2019-11-01 0:00,0,0.43258352,2019-11-02 0:00,0,0.258719759
2019-10-31 4:30,1,2,2019-11-01 4:30,0,0.227553278,2019-11-02 4:30,0,0.242770894
2019-10-31 8:30,1,3,2019-11-01 8:30,0,0.421816116,2019-11-02 8:30,0,0.43910876
2019-10-31 12:00,2,1,2019-11-01 12:00,0,0.254762433,2019-11-02 12:00,0,0.250706336
2019-10-31 22:00,2,1,2019-11-01 22:00,0,0.251465636,2019-11-02 22:00,0,0.430134948
2019-10-31 23:00,2,1,2019-11-01 23:00,0,0.251465636,2019-11-02 23:00,0,0.40786507
2019-11-01 0:30,2,2,2019-11-02 0:30,0,0.242944686,2019-11-03 0:30,0,0.415385454
2019-11-01 0:30,2,1,2019-11-02 0:30,0,0.25859262,2019-11-03 0:30,0,0.421437135
2019-11-01 3:30,2,2,2019-11-02 3:30,0,0.240513327,2019-11-03 3:30,0,0.414498347
2019-11-01 4:30,2,1,2019-11-02 4:30,0,0.245085379,2019-11-03 4:30,0,0.42349919
2019-11-01 17:30,2,1,2019-11-02 17:30,0,0.252987266,2019-11-03 17:30,0,0.250706336
2019-11-01 19:00,2,1,2019-11-02 19:00,0,0.250706336,2019-11-03 19:00,0,0.250706336
2019-11-02 1:30,2,2,2019-11-03 1:30,0,0.417721168,2019-11-04 1:30,0,0.244544156
2019-11-02 2:00,2,2,2019-11-03 2:00,0,0.415385454,2019-11-04 2:00,0,0.244544156
2019-11-02 4:00,1,3,2019-11-03 4:00,0,0.421816116,2019-11-04 4:00,0,0.437122736
2019-11-02 8:30,2,2,2019-11-03 8:30,0,0.418814454,2019-11-04 8:30,0,0.421763934
2019-11-02 12:00,1,2,2019-11-03 12:00,0,0.248356232,2019-11-04 12:00,0,0.248356232
2019-11-02 14:00,2,1,2019-11-03 14:00,0,0.250706336,2019-11-04 14:00,0,0.250706336
2019-11-02 16:00,1,2,2019-11-03 16:00,0,0.248356232,2019-11-04 16:00,0,0.248356232
2019-11-02 16:30,2,1,2019-11-03 16:30,0,0.250706336,2019-11-04 16:30,0,0.250706336
2019-11-02 21:00,2,2,2019-11-03 21:00,0,0.246063604,2019-11-04 21:00,0,0.246063604
2019-11-02 22:30,1,2,2019-11-03 22:30,0,0.248356232,2019-11-04 22:30,0,0.250622932
2019-11-03 1:30,2,2,2019-11-04 1:30,0,0.244544156,2019-11-05 1:30,0,0.238056993
2019-11-03 8:30,1,3,2019-11-04 8:30,0,0.43910876,2019-11-05 8:30,0,0.439027765
2019-11-03 11:30,1,3,2019-11-04 11:30,0,0.421816116,2019-11-05 11:30,0,0.421816116
2019-11-03 22:00,2,2,2019-11-04 22:00,0,0.244569984,2019-11-05 22:00,0,0.246063604
2019-11-04 1:00,2,1,2019-11-05 1:00,0,0.439105992,2019-11-06 1:00,1,0.453404993
2019-11-04 3:30,2,1,2019-11-05 3:30,0,0.396347968,2019-11-06 3:30,0,0.242852531
2019-11-04 5:00,2,1,2019-11-05 5:00,0,0.421530708,2019-11-06 5:00,0,0.396493779
2019-11-04 6:00,1,2,2019-11-05 6:00,0,0.422801226,2019-11-06 6:00,0,0.242770894
2019-11-04 6:00,2,2,2019-11-05 6:00,0,0.444031281,2019-11-06 6:00,0,0.238308984
2019-11-04 7:00,1,2,2019-11-05 7:00,0,0.422801226,2019-11-06 7:00,0,0.430643981
2019-11-04 11:30,2,2,2019-11-05 11:30,0,0.242101908,2019-11-06 11:30,0,0.244330082
2019-11-04 13:30,1,2,2019-11-05 13:30,0,0.26175713,2019-11-06 13:30,0,0.250622932
2019-11-04 16:30,2,2,2019-11-05 16:30,0,0.261929751,2019-11-06 16:30,0,0.248316293
2019-11-05 1:00,1,3,2019-11-06 1:00,0,0.402861734,2019-11-07 1:00,0,0.246827262
2019-11-05 2:00,2,1,2019-11-06 2:00,0,0.397368505,2019-11-07 2:00,0,0.261037848
2019-11-05 4:00,2,1,2019-11-06 4:00,0,0.261027809,2019-11-07 4:00,0,0.247445512
2019-11-05 12:00,2,2,2019-11-06 12:00,0,0.259383485,2019-11-07 12:00,0,0.259383485
2019-11-05 14:30,1,2,2019-11-06 14:30,0,0.26175713,2019-11-07 14:30,0,0.264318381
2019-11-05 18:00,2,1,2019-11-06 18:00,0,0.250706336,2019-11-07 18:00,0,0.276037468
2019-11-05 19:30,2,2,2019-11-06 19:30,0,0.248316293,2019-11-07 19:30,0,0.268590161
2019-11-05 20:30,1,3,2019-11-06 20:30,0,0.26175713,2019-11-07 20:30,0,0.272930963
2019-11-06 0:00,2,1,2019-11-07 0:00,0,0.249923888,2019-11-08 0:00,0,0.269219409
2019-11-06 4:00,2,2,2019-11-07 4:00,0,0.242843595,2019-11-08 4:00,0,0.261783258
2019-11-06 6:30,2,2,2019-11-07 6:30,0,0.242101908,2019-11-08 6:30,0,0.245187156
2019-11-06 7:30,2,2,2019-11-07 7:30,0,0.244330082,2019-11-08 7:30,0,0.266277014
2019-11-06 12:00,2,1,2019-11-07 12:00,0,0.266765922,2019-11-08 12:00,0,0.279595251
2019-11-06 12:30,2,2,2019-11-07 12:30,0,0.259383485,2019-11-08 12:30,0,0.274613606
2019-11-06 13:00,1,2,2019-11-07 13:00,0,0.26175713,2019-11-08 13:00,0,0.275142687
2019-11-06 15:30,2,2,2019-11-07 15:30,0,0.270030937,2019-11-08 15:30,0,0.264015751
2019-11-06 18:00,2,1,2019-11-07 18:00,0,0.276037468,2019-11-08 18:00,0,0.262720539
2019-11-07 3:00,2,2,2019-11-08 3:00,0,0.266980869,2019-11-09 3:00,0,0.266980869
2019-11-07 20:30,2,2,2019-11-08 20:30,0,0.270493118,2019-11-09 20:30,0,0.257836663
2019-11-07 21:00,1,3,2019-11-08 21:00,0,0.272930963,2019-11-09 21:00,0,0.26275257
2019-11-07 22:00,1,2,2019-11-08 22:00,0,0.263938921,2019-11-09 22:00,0,0.272930963
2019-11-08 2:00,2,1,2019-11-09 2:00,0,0.273793471,2019-11-10 2:00,0,0.436984408
2019-11-08 3:30,2,1,2019-11-09 3:30,0,0.438745033,2019-11-10 3:30,0,0.269258028
2019-11-08 7:00,1,2,2019-11-09 7:00,1,0.458270058,2019-11-10 7:00,0,0.266795942
2019-11-08 9:30,2,1,2019-11-09 9:30,0,0.273366751,2019-11-10 9:30,1,0.450119685
2019-11-08 11:30,1,2,2019-11-09 11:30,0,0.263804986,2019-11-10 11:30,0,0.260164198
2019-11-09 0:30,2,1,2019-11-10 0:30,0,0.264783361,2019-11-11 0:30,0,0.423782211
2019-11-09 1:30,1,3,2019-11-10 1:30,0,0.431526782,2019-11-11 1:30,0,0.42801559
2019-11-09 4:00,1,2,2019-11-10 4:00,1,0.456184138,2019-11-11 4:00,0,0.424771285
2019-11-09 6:30,1,3,2019-11-10 6:30,0,0.437245191,2019-11-11 6:30,0,0.399674865
2019-11-09 7:30,1,3,2019-11-10 7:30,1,0.453205675,2019-11-11 7:30,0,0.43910876
2019-11-09 7:30,1,2,2019-11-10 7:30,0,0.268690856,2019-11-11 7:30,0,0.43910876
2019-11-09 9:30,2,1,2019-11-10 9:30,1,0.450119685,2019-11-11 9:30,0,0.24669435
2019-11-09 10:30,2,2,2019-11-10 10:30,0,0.255279949,2019-11-11 10:30,0,0.242101908
2019-11-09 13:00,1,3,2019-11-10 13:00,0,0.264318381,2019-11-11 13:00,0,0.250622932
2019-11-09 15:00,1,2,2019-11-10 15:00,0,0.248356232,2019-11-11 15:00,0,0.26175713
2019-11-09 16:30,1,3,2019-11-10 16:30,0,0.26175713,2019-11-11 16:30,0,0.250622932
2019-11-09 19:30,2,1,2019-11-10 19:30,0,0.410791942,2019-11-11 19:30,0,0.266765922
2019-11-09 21:00,1,3,2019-11-10 21:00,0,0.447668609,2019-11-11 21:00,0,0.407757834
2019-11-09 22:00,2,2,2019-11-10 22:00,0,0.246063604,2019-11-11 22:00,0,0.246063604
2019-11-10 10:00,2,1,2019-11-11 10:00,0,0.24669435,2019-11-12 10:00,0,0.427840534
2019-11-10 11:30,1,2,2019-11-11 11:30,0,0.442365517,2019-11-12 11:30,0,0.442365517
2019-11-10 13:30,1,2,2019-11-11 13:30,0,0.250622932,2019-11-12 13:30,0,0.26175713
2019-11-10 15:00,1,2,2019-11-11 15:00,0,0.26175713,2019-11-12 15:00,0,0.26175713
2019-11-11 8:30,1,3,2019-11-12 8:30,1,0.466222224,2019-11-13 8:30,0,0.246611841
2019-11-11 9:30,1,2,2019-11-12 9:30,0,0.442365517,2019-11-13 9:30,0,0.419929031
2019-11-11 14:00,1,2,2019-11-12 14:00,0,0.26175713,2019-11-13 14:00,0,0.444403924
2019-11-11 14:30,1,2,2019-11-12 14:30,0,0.26175713,2019-11-13 14:30,1,0.46207626
2019-11-11 18:00,1,3,2019-11-12 18:00,0,0.42516823,2019-11-13 18:00,0,0.447668609
2019-11-12 2:30,1,2,2019-11-13 2:30,0,0.258719759,2019-11-14 2:30,0,0.262347502
2019-11-12 5:00,2,2,2019-11-13 5:00,0,0.240624661,2019-11-14 5:00,0,0.257426577
2019-11-12 9:30,1,3,2019-11-13 9:30,0,0.442365517,2019-11-14 9:30,0,0.272721755
2019-11-12 13:30,1,3,2019-11-13 13:30,0,0.43002611,2019-11-14 13:30,0,0.279266198
2019-11-12 23:30,2,2,2019-11-13 23:30,0,0.257931908,2019-11-14 23:30,0,0.270493118
2019-11-12 23:30,1,3,2019-11-13 23:30,0,0.260296938,2019-11-14 23:30,0,0.272930963
2019-11-13 0:30,2,1,2019-11-14 0:30,0,0.26113386,2019-11-15 0:30,0,0.276188405
2019-11-13 5:00,1,2,2019-11-14 5:00,0,0.268690856,2019-11-15 5:00,0,0.256183949
2019-11-13 11:00,1,2,2019-11-14 11:00,0,0.272721755,2019-11-15 11:00,0,0.442365517
2019-11-13 12:30,1,2,2019-11-14 12:30,0,0.277001377,2019-11-15 12:30,0,0.447668609
2019-11-13 17:00,2,2,2019-11-14 17:00,0,0.270493118,2019-11-15 17:00,0,0.248316293
2019-11-14 4:00,2,2,2019-11-15 4:00,0,0.266277014,2019-11-16 4:00,0,0.394647805
2019-11-14 9:00,1,2,2019-11-15 9:00,0,0.442365517,2019-11-16 9:00,1,0.454660592
2019-11-14 16:00,1,3,2019-11-15 16:00,0,0.404837726,2019-11-16 16:00,0,0.444403924
2019-11-14 21:00,1,3,2019-11-15 21:00,0,0.444403924,2019-11-16 21:00,0,0.445674633
2019-11-14 21:30,1,3,2019-11-15 21:30,0,0.43002611,2019-11-16 21:30,1,0.450331287
2019-11-14 23:30,1,2,2019-11-15 23:30,0,0.250622932,2019-11-16 23:30,0,0.249110781
2019-11-15 10:00,1,3,2019-11-16 10:00,1,0.473654486,2019-11-17 10:00,1,0.473654486
2019-11-15 10:00,1,2,2019-11-16 10:00,1,0.463746525,2019-11-17 10:00,1,0.463746525
2019-11-15 10:30,1,2,2019-11-16 10:30,1,0.473654486,2019-11-17 10:30,1,0.473654486
2019-11-15 15:30,2,1,2019-11-16 15:30,1,0.455439813,2019-11-17 15:30,1,0.455439813
2019-11-15 16:00,1,2,2019-11-16 16:00,0,0.444403924,2019-11-17 16:00,0,0.444403924
2019-11-15 19:00,1,2,2019-11-16 19:00,0,0.444403924,2019-11-17 19:00,0,0.444403924
2019-11-15 19:30,1,2,2019-11-16 19:30,0,0.445674633,2019-11-17 19:30,0,0.445674633
2019-11-15 19:30,1,3,2019-11-16 19:30,1,0.450331287,2019-11-17 19:30,1,0.450331287
2019-11-15 20:00,1,2,2019-11-16 20:00,1,0.450331287,2019-11-17 20:00,1,0.450331287
2019-11-15 20:00,1,3,2019-11-16 20:00,1,0.455948112,2019-11-17 20:00,1,0.455948112
2019-11-15 20:30,1,3,2019-11-16 20:30,1,0.450331287,2019-11-17 20:30,1,0.450331287
2019-11-15 21:00,1,2,2019-11-16 21:00,0,0.445674633,2019-11-17 21:00,0,0.445674633
2019-11-15 21:00,1,3,2019-11-16 21:00,0,0.445674633,2019-11-17 21:00,0,0.445674633
2019-11-15 21:30,1,2,2019-11-16 21:30,0,0.445674633,2019-11-17 21:30,0,0.445674633
2019-11-15 21:30,1,3,2019-11-16 21:30,1,0.450331287,2019-11-17 21:30,1,0.450331287
2019-11-15 22:30,1,2,2019-11-16 22:30,0,0.249110781,2019-11-17 22:30,0,0.249110781
2019-11-15 22:30,1,3,2019-11-16 22:30,0,0.428049816,2019-11-17 22:30,0,0.428049816
2019-11-15 23:00,2,1,2019-11-16 23:00,0,0.262720539,2019-11-17 23:00,0,0.262720539
2019-11-15 23:00,1,2,2019-11-16 23:00,0,0.424691155,2019-11-17 23:00,0,0.424691155
2019-11-15 23:00,2,2,2019-11-16 23:00,0,0.255411057,2019-11-17 23:00,0,0.255411057
2019-11-15 23:00,1,3,2019-11-16 23:00,1,0.456133173,2019-11-17 23:00,1,0.456133173
2019-11-15 23:30,2,1,2019-11-16 23:30,0,0.251465636,2019-11-17 23:30,0,0.251465636
2019-11-15 23:30,1,2,2019-11-16 23:30,0,0.249110781,2019-11-17 23:30,0,0.249110781
2019-11-15 23:30,2,2,2019-11-16 23:30,0,0.246813475,2019-11-17 23:30,0,0.246813475
2019-11-15 23:30,1,3,2019-11-16 23:30,0,0.249110781,2019-11-17 23:30,0,0.249110781
2019-11-16 0:00,2,1,2019-11-17 0:00,0,0.39967217,2019-11-18 0:00,0,0.271875948
2019-11-16 0:00,2,2,2019-11-17 0:00,0,0.39372034,2019-11-18 0:00,0,0.264354795
2019-11-16 0:30,2,1,2019-11-17 0:30,0,0.423782211,2019-11-18 0:30,1,0.474735435
2019-11-16 0:30,2,2,2019-11-17 0:30,0,0.395647778,2019-11-18 0:30,1,0.468538209
2019-11-16 1:00,2,1,2019-11-17 1:00,0,0.423782211,2019-11-18 1:00,1,0.460270805
2019-11-16 1:00,2,2,2019-11-17 1:00,0,0.395647778,2019-11-18 1:00,1,0.454099162
2019-11-16 1:00,1,3,2019-11-17 1:00,0,0.42801559,2019-11-18 1:00,1,0.454097838
2019-11-16 1:30,2,1,2019-11-17 1:30,0,0.402209202,2019-11-18 1:30,1,0.45818348
2019-11-16 1:30,1,2,2019-11-17 1:30,0,0.402861734,2019-11-18 1:30,1,0.459476723
2019-11-16 1:30,2,2,2019-11-17 1:30,0,0.398545987,2019-11-18 1:30,0,0.449042665
2019-11-16 2:00,2,1,2019-11-17 2:00,0,0.419550516,2019-11-18 2:00,1,0.459610131
2019-11-16 2:00,2,2,2019-11-17 2:00,0,0.435857738,2019-11-18 2:00,0,0.425213995
2019-11-16 2:00,1,3,2019-11-17 2:00,0,0.425054529,2019-11-18 2:00,1,0.470944315
2019-11-16 2:30,1,2,2019-11-17 2:30,0,0.245217706,2019-11-18 2:30,1,0.456494808
2019-11-16 2:30,1,3,2019-11-17 2:30,0,0.422935386,2019-11-18 2:30,1,0.456494808
2019-11-16 3:30,1,3,2019-11-17 3:30,0,0.419701332,2019-11-18 3:30,1,0.475539431
2019-11-16 3:30,2,2,2019-11-17 3:30,0,0.240624661,2019-11-18 3:30,0,0.445763188
2019-11-16 4:00,1,2,2019-11-17 4:00,0,0.394698922,2019-11-18 4:00,0,0.247474299
2019-11-16 11:30,1,3,2019-11-17 11:30,1,0.473505391,2019-11-18 11:30,0,0.445567936
2019-11-16 14:00,1,2,2019-11-17 14:00,1,0.458793781,2019-11-18 14:00,1,0.4636053
2019-11-16 19:30,1,3,2019-11-17 19:30,1,0.450331287,2019-11-18 19:30,1,0.488123064
2019-11-16 20:00,1,2,2019-11-17 20:00,1,0.450331287,2019-11-18 20:00,1,0.466411585
2019-11-16 21:30,1,2,2019-11-17 21:30,0,0.445674633,2019-11-18 21:30,0,0.272930963
2019-11-16 22:00,1,2,2019-11-17 22:00,0,0.427800733,2019-11-18 22:00,0,0.272930963
2019-11-16 22:00,1,3,2019-11-17 22:00,0,0.445674633,2019-11-18 22:00,0,0.275321213
2019-11-16 22:30,1,2,2019-11-17 22:30,0,0.249110781,2019-11-18 22:30,0,0.272930963
2019-11-16 22:30,1,3,2019-11-17 22:30,0,0.428049816,2019-11-18 22:30,0,0.275321213
2019-11-16 23:00,2,1,2019-11-17 23:00,0,0.262720539,2019-11-18 23:00,0,0.277832162
2019-11-16 23:00,2,2,2019-11-17 23:00,0,0.255411057,2019-11-18 23:00,0,0.270493118
2019-11-16 23:30,2,1,2019-11-17 23:30,0,0.251465636,2019-11-18 23:30,0,0.273503737
2019-11-16 23:30,1,2,2019-11-17 23:30,0,0.249110781,2019-11-18 23:30,0,0.277001377
2019-11-16 23:30,2,2,2019-11-17 23:30,0,0.246813475,2019-11-18 23:30,0,0.261552501
2019-11-16 23:30,1,3,2019-11-17 23:30,0,0.249110781,2019-11-18 23:30,0,0.277001377
2019-11-17 0:00,2,1,2019-11-18 0:00,0,0.271875948,2019-11-19 0:00,0,0.271875948
2019-11-17 0:00,1,2,2019-11-18 0:00,1,0.459476723,2019-11-19 0:00,1,0.459476723
2019-11-17 0:00,2,2,2019-11-18 0:00,0,0.264354795,2019-11-19 0:00,0,0.264354795
2019-11-17 0:00,1,3,2019-11-18 0:00,1,0.46156492,2019-11-19 0:00,1,0.46156492
2019-11-17 0:30,2,1,2019-11-18 0:30,1,0.474735435,2019-11-19 0:30,1,0.474735435
2019-11-17 0:30,1,2,2019-11-18 0:30,1,0.47603435,2019-11-19 0:30,1,0.47603435
2019-11-17 0:30,2,2,2019-11-18 0:30,1,0.468538209,2019-11-19 0:30,1,0.468538209
2019-11-17 0:30,1,3,2019-11-18 0:30,1,0.478848706,2019-11-19 0:30,1,0.478848706
2019-11-17 1:00,2,1,2019-11-18 1:00,1,0.460270805,2019-11-19 1:00,1,0.460270805
2019-11-17 1:00,1,2,2019-11-18 1:00,1,0.454097838,2019-11-19 1:00,1,0.454097838
2019-11-17 1:00,2,2,2019-11-18 1:00,1,0.454099162,2019-11-19 1:00,1,0.454099162
2019-11-17 1:00,1,3,2019-11-18 1:00,1,0.454097838,2019-11-19 1:00,1,0.454097838
2019-11-17 1:30,2,1,2019-11-18 1:30,1,0.45818348,2019-11-19 1:30,1,0.45818348
2019-11-17 1:30,1,2,2019-11-18 1:30,1,0.459476723,2019-11-19 1:30,1,0.459476723
2019-11-17 1:30,2,2,2019-11-18 1:30,0,0.449042665,2019-11-19 1:30,0,0.449042665
2019-11-17 1:30,1,3,2019-11-18 1:30,1,0.47603435,2019-11-19 1:30,1,0.47603435
2019-11-17 2:00,2,1,2019-11-18 2:00,1,0.459610131,2019-11-19 2:00,1,0.459610131
2019-11-17 2:00,1,2,2019-11-18 2:00,1,0.456494808,2019-11-19 2:00,1,0.456494808
2019-11-17 2:00,2,2,2019-11-18 2:00,0,0.425213995,2019-11-19 2:00,0,0.425213995
2019-11-17 2:00,1,3,2019-11-18 2:00,1,0.470944315,2019-11-19 2:00,1,0.470944315
2019-11-17 2:30,1,3,2019-11-18 2:30,1,0.456494808,2019-11-19 2:30,1,0.456494808
2019-11-17 2:30,2,1,2019-11-18 2:30,1,0.45520289,2019-11-19 2:30,1,0.45520289
2019-11-17 3:00,1,2,2019-11-18 3:00,0,0.42268708,2019-11-19 3:00,0,0.42268708
2019-11-17 3:00,1,3,2019-11-18 3:00,1,0.450763054,2019-11-19 3:00,1,0.450763054
2019-11-17 3:30,1,2,2019-11-18 3:30,1,0.458270058,2019-11-19 3:30,1,0.458270058
2019-11-17 3:30,1,3,2019-11-18 3:30,1,0.475539431,2019-11-19 3:30,1,0.475539431
2019-11-17 4:00,1,2,2019-11-18 4:00,0,0.247474299,2019-11-19 4:00,0,0.247474299
2019-11-17 4:30,1,3,2019-11-18 4:30,0,0.4309043,2019-11-19 4:30,0,0.4309043
2019-11-17 9:00,2,2,2019-11-18 9:00,0,0.270285084,2019-11-19 9:00,0,0.270285084
2019-11-17 20:00,2,2,2019-11-18 20:00,0,0.433542605,2019-11-19 20:00,0,0.433542605
2019-11-17 20:30,1,3,2019-11-18 20:30,1,0.466411585,2019-11-19 20:30,1,0.466411585
2019-11-17 20:30,2,1,2019-11-18 20:30,0,0.279521738,2019-11-19 20:30,0,0.279521738
2019-11-17 22:30,1,3,2019-11-18 22:30,0,0.275321213,2019-11-19 22:30,0,0.275321213
2019-11-18 2:00,2,2,2019-11-19 2:00,0,0.425213995,2019-11-20 2:00,0,0.249895303
2019-11-18 4:00,2,2,2019-11-19 4:00,1,0.455213224,2019-11-20 4:00,0,0.433391238
2019-11-18 10:00,2,1,2019-11-19 10:00,0,0.277473835,2019-11-20 10:00,0,0.275218
2019-11-18 11:00,1,3,2019-11-19 11:00,0,0.258937402,2019-11-20 11:00,0,0.280770048
2019-11-18 11:30,1,2,2019-11-19 11:30,0,0.280770048,2019-11-20 11:30,0,0.274964892
2019-11-18 14:30,2,2,2019-11-19 14:30,0,0.274540904,2019-11-20 14:30,0,0.274540904
2019-11-18 18:00,1,3,2019-11-19 18:00,1,0.460184218,2019-11-20 18:00,0,0.257508623
2019-11-18 22:00,1,3,2019-11-19 22:00,0,0.275321213,2019-11-20 22:00,0,0.423608864
2019-11-19 2:00,1,3,2019-11-20 2:00,0,0.253800217,2019-11-21 2:00,0,0.421606154
2019-11-19 3:30,2,1,2019-11-20 3:30,0,0.253664815,2019-11-21 3:30,0,0.253664815
2019-11-19 3:30,1,3,2019-11-20 3:30,0,0.40862315,2019-11-21 3:30,0,0.253424598
2019-11-19 21:30,2,1,2019-11-20 21:30,0,0.259915385,2019-11-21 21:30,0,0.262720539
2019-11-19 22:00,1,2,2019-11-20 22:00,0,0.263078962,2019-11-21 22:00,0,0.260296938
2019-11-20 3:00,1,2,2019-11-21 3:00,0,0.253800217,2019-11-22 3:00,0,0.258719759
2019-11-20 7:00,2,1,2019-11-21 7:00,0,0.253664815,2019-11-22 7:00,0,0.271163962
2019-11-20 8:30,1,3,2019-11-21 8:30,0,0.41135185,2019-11-22 8:30,0,0.268690856
2019-11-20 9:00,2,1,2019-11-21 9:00,0,0.275218,2019-11-22 9:00,0,0.275290813
2019-11-20 20:00,1,3,2019-11-21 20:00,0,0.271017227,2019-11-22 20:00,0,0.26275257
2019-11-20 23:30,1,2,2019-11-21 23:30,0,0.260296938,2019-11-22 23:30,0,0.250622932
2019-11-21 0:00,2,1,2019-11-22 0:00,0,0.26113386,2019-11-23 0:00,0,0.264783361
2019-11-21 5:00,2,1,2019-11-22 5:00,0,0.422512594,2019-11-23 5:00,0,0.247445512
2019-11-21 7:30,1,3,2019-11-22 7:30,0,0.266795942,2019-11-23 7:30,0,0.258614346
2019-11-21 10:00,2,1,2019-11-22 10:00,0,0.262587002,2019-11-23 10:00,0,0.405604896
2019-11-21 16:00,1,2,2019-11-22 16:00,0,0.26175713,2019-11-23 16:00,0,0.248356232
2019-11-21 17:00,1,3,2019-11-22 17:00,0,0.26175713,2019-11-23 17:00,0,0.250622932
2019-11-21 18:00,2,2,2019-11-22 18:00,0,0.261929751,2019-11-23 18:00,0,0.248316293
2019-11-21 20:30,1,3,2019-11-22 20:30,0,0.263938921,2019-11-23 20:30,0,0.444403924
