,Unnamed: 0,MEA_DDHR,PLANT,LOC,X24H_TMA,X48H_TMA,X24H_COND_LOC_PROB,X48H_COND_LOC_PROB,X24H_COND_LOC,X48H_COND_LOC
1595,1595,2019-09-26 21:30,1,3,2019-09-27 21:30:00,2019-09-28 21:30:00,0.08,0.0,0,0
1596,1596,2019-09-26 22:00,1,1,2019-09-27 22:00:00,2019-09-28 22:00:00,0.01,0.0,0,0
1597,1597,2019-09-26 22:30,1,2,2019-09-27 22:30:00,2019-09-28 22:30:00,0.0,0.0,0,0
1598,1598,2019-09-27 1:00,1,1,2019-09-28 01:00:00,2019-09-29 01:00:00,0.0,0.0,0,0
1599,1599,2019-09-27 1:00,1,3,2019-09-28 01:00:00,2019-09-29 01:00:00,0.0,0.0,0,0
1600,1600,2019-09-27 1:30,2,2,2019-09-28 01:30:00,2019-09-29 01:30:00,0.0,0.0,0,0
1601,1601,2019-09-27 2:30,1,2,2019-09-28 02:30:00,2019-09-29 02:30:00,0.0,0.0,0,0
1602,1602,2019-09-27 4:00,2,3,2019-09-28 04:00:00,2019-09-29 04:00:00,0.0,0.0,0,0
1603,1603,2019-09-27 7:30,2,3,2019-09-28 07:30:00,2019-09-29 07:30:00,0.0,0.0,0,0
1604,1604,2019-09-27 8:00,1,1,2019-09-28 08:00:00,2019-09-29 08:00:00,0.0,0.0,0,0
1605,1605,2019-09-27 8:30,1,1,2019-09-28 08:30:00,2019-09-29 08:30:00,0.0,0.0,0,0
1606,1606,2019-09-27 9:30,2,2,2019-09-28 09:30:00,2019-09-29 09:30:00,0.0,0.0,0,0
1607,1607,2019-09-27 11:30,1,1,2019-09-28 11:30:00,2019-09-29 11:30:00,0.0,0.0,0,0
1608,1608,2019-09-27 12:00,1,2,2019-09-28 12:00:00,2019-09-29 12:00:00,0.0,0.0,0,0
1609,1609,2019-09-27 14:30,2,1,2019-09-28 14:30:00,2019-09-29 14:30:00,0.0,0.0,0,0
1610,1610,2019-09-27 19:00,2,3,2019-09-28 19:00:00,2019-09-29 19:00:00,0.0,0.0,0,0
1611,1611,2019-09-27 22:00,2,2,2019-09-28 22:00:00,2019-09-29 22:00:00,0.0,0.0,0,0
1612,1612,2019-09-27 23:30,2,1,2019-09-28 23:30:00,2019-09-29 23:30:00,0.0,0.0,0,0
1613,1613,2019-09-28 1:00,2,3,2019-09-29 01:00:00,2019-09-30 01:00:00,0.0,0.0,0,0
1614,1614,2019-09-28 9:00,1,1,2019-09-29 09:00:00,2019-09-30 09:00:00,0.0,0.0,0,0
1615,1615,2019-09-28 11:00,1,3,2019-09-29 11:00:00,2019-09-30 11:00:00,0.0,0.0,0,0
1616,1616,2019-09-28 18:30,2,1,2019-09-29 18:30:00,2019-09-30 18:30:00,0.0,0.0,0,0
1617,1617,2019-09-28 19:30,2,1,2019-09-29 19:30:00,2019-09-30 19:30:00,0.0,0.0,0,0
1618,1618,2019-09-29 0:30,2,2,2019-09-30 00:30:00,2019-10-01 00:30:00,0.0,0.0,0,0
1619,1619,2019-09-29 1:30,1,2,2019-09-30 01:30:00,2019-10-01 01:30:00,0.0,0.0,0,0
1620,1620,2019-09-29 2:00,1,3,2019-09-30 02:00:00,2019-10-01 02:00:00,0.0,0.0,0,0
1621,1621,2019-09-29 2:00,1,2,2019-09-30 02:00:00,2019-10-01 02:00:00,0.0,0.0,0,0
1622,1622,2019-09-29 4:00,1,2,2019-09-30 04:00:00,2019-10-01 04:00:00,0.0,0.0,0,0
1623,1623,2019-09-29 4:30,1,3,2019-09-30 04:30:00,2019-10-01 04:30:00,0.0,0.0,0,0
1624,1624,2019-09-29 5:30,2,3,2019-09-30 05:30:00,2019-10-01 05:30:00,0.0,0.0,0,0
1625,1625,2019-09-29 6:30,2,1,2019-09-30 06:30:00,2019-10-01 06:30:00,0.0,0.0,0,0
1626,1626,2019-09-29 10:30,1,1,2019-09-30 10:30:00,2019-10-01 10:30:00,0.0,0.0,0,0
1627,1627,2019-09-29 14:00,1,2,2019-09-30 14:00:00,2019-10-01 14:00:00,0.0,0.0,0,0
1628,1628,2019-09-29 18:30,2,2,2019-09-30 18:30:00,2019-10-01 18:30:00,0.0,0.0,0,0
1629,1629,2019-09-29 19:30,1,1,2019-09-30 19:30:00,2019-10-01 19:30:00,0.0,0.0,0,0
1630,1630,2019-09-29 22:30,2,2,2019-09-30 22:30:00,2019-10-01 22:30:00,0.01,0.0,0,0
1631,1631,2019-09-29 23:30,2,2,2019-09-30 23:30:00,2019-10-01 23:30:00,0.01,0.0,0,0
1632,1632,2019-09-29 23:30,2,3,2019-09-30 23:30:00,2019-10-01 23:30:00,0.01,0.0,0,0
1633,1633,2019-09-30 1:00,2,3,2019-10-01 01:00:00,2019-10-02 01:00:00,0.0,0.01,0,0
1634,1634,2019-09-30 3:30,1,1,2019-10-01 03:30:00,2019-10-02 03:30:00,0.0,0.0,0,0
1635,1635,2019-09-30 5:00,1,3,2019-10-01 05:00:00,2019-10-02 05:00:00,0.0,0.0,0,0
1636,1636,2019-09-30 7:00,1,1,2019-10-01 07:00:00,2019-10-02 07:00:00,0.0,0.0,0,0
1637,1637,2019-09-30 8:00,2,1,2019-10-01 08:00:00,2019-10-02 08:00:00,0.0,0.0,0,0
1638,1638,2019-09-30 8:00,1,1,2019-10-01 08:00:00,2019-10-02 08:00:00,0.0,0.0,0,0
1639,1639,2019-09-30 11:00,2,1,2019-10-01 11:00:00,2019-10-02 11:00:00,0.0,0.0,0,0
1640,1640,2019-09-30 12:00,2,1,2019-10-01 12:00:00,2019-10-02 12:00:00,0.0,0.0,0,0
1641,1641,2019-09-30 14:00,2,1,2019-10-01 14:00:00,2019-10-02 14:00:00,0.0,0.0,0,0
1642,1642,2019-09-30 20:00,1,1,2019-10-01 20:00:00,2019-10-02 20:00:00,0.0,0.09,0,0
1643,1643,2019-09-30 20:00,1,2,2019-10-01 20:00:00,2019-10-02 20:00:00,0.0,0.09,0,0
1644,1644,2019-09-30 23:00,2,3,2019-10-01 23:00:00,2019-10-02 23:00:00,0.0,0.07,0,0
1645,1645,2019-10-01 0:30,2,1,2019-10-02 00:30:00,2019-10-03 00:30:00,0.0,0.02,0,0
1646,1646,2019-10-01 3:00,1,1,2019-10-02 03:00:00,2019-10-03 03:00:00,0.0,0.2,0,1
1647,1647,2019-10-01 3:00,2,1,2019-10-02 03:00:00,2019-10-03 03:00:00,0.0,0.11,0,0
1648,1648,2019-10-01 4:00,2,3,2019-10-02 04:00:00,2019-10-03 04:00:00,0.0,0.03,0,0
1649,1649,2019-10-01 4:30,2,3,2019-10-02 04:30:00,2019-10-03 04:30:00,0.0,0.03,0,0
1650,1650,2019-10-01 6:00,2,1,2019-10-02 06:00:00,2019-10-03 06:00:00,0.0,0.0,0,0
1651,1651,2019-10-01 7:30,2,3,2019-10-02 07:30:00,2019-10-03 07:30:00,0.0,0.0,0,0
1652,1652,2019-10-01 11:30,1,3,2019-10-02 11:30:00,2019-10-03 11:30:00,0.0,0.02,0,0
1653,1653,2019-10-01 11:30,1,1,2019-10-02 11:30:00,2019-10-03 11:30:00,0.0,0.02,0,0
1654,1654,2019-10-01 11:30,2,2,2019-10-02 11:30:00,2019-10-03 11:30:00,0.0,0.02,0,0
1655,1655,2019-10-01 12:00,1,3,2019-10-02 12:00:00,2019-10-03 12:00:00,0.0,0.03,0,0
1656,1656,2019-10-01 15:30,2,3,2019-10-02 15:30:00,2019-10-03 15:30:00,0.03,0.0,0,0
1657,1657,2019-10-02 0:30,1,3,2019-10-03 00:30:00,2019-10-04 00:30:00,0.09,0.0,0,0
1658,1658,2019-10-02 2:30,2,2,2019-10-03 02:30:00,2019-10-04 02:30:00,0.22,0.0,1,0
1659,1659,2019-10-02 5:30,1,1,2019-10-03 05:30:00,2019-10-04 05:30:00,0.02,0.0,0,0
1660,1660,2019-10-02 6:30,2,2,2019-10-03 06:30:00,2019-10-04 06:30:00,0.01,0.0,0,0
1661,1661,2019-10-02 8:00,1,1,2019-10-03 08:00:00,2019-10-04 08:00:00,0.02,0.0,0,0
1662,1662,2019-10-02 9:30,1,2,2019-10-03 09:30:00,2019-10-04 09:30:00,0.0,0.0,0,0
1663,1663,2019-10-02 15:00,2,2,2019-10-03 15:00:00,2019-10-04 15:00:00,0.0,0.0,0,0
1664,1664,2019-10-02 15:30,2,1,2019-10-03 15:30:00,2019-10-04 15:30:00,0.0,0.0,0,0
1665,1665,2019-10-02 18:30,1,2,2019-10-03 18:30:00,2019-10-04 18:30:00,0.0,0.0,0,0
1666,1666,2019-10-02 21:00,1,3,2019-10-03 21:00:00,2019-10-04 21:00:00,0.01,0.0,0,0
1667,1667,2019-10-02 22:00,1,2,2019-10-03 22:00:00,2019-10-04 22:00:00,0.01,0.0,0,0
1668,1668,2019-10-02 23:30,2,2,2019-10-03 23:30:00,2019-10-04 23:30:00,0.04,0.0,0,0
1669,1669,2019-10-03 0:00,2,2,2019-10-04 00:00:00,2019-10-05 00:00:00,0.0,0.0,0,0
1670,1670,2019-10-03 1:30,2,2,2019-10-04 01:30:00,2019-10-05 01:30:00,0.0,0.0,0,0
1671,1671,2019-10-03 1:30,1,1,2019-10-04 01:30:00,2019-10-05 01:30:00,0.0,0.0,0,0
1672,1672,2019-10-03 3:00,1,2,2019-10-04 03:00:00,2019-10-05 03:00:00,0.0,0.0,0,0
1673,1673,2019-10-03 8:00,2,3,2019-10-04 08:00:00,2019-10-05 08:00:00,0.0,0.0,0,0
1674,1674,2019-10-03 10:00,1,3,2019-10-04 10:00:00,2019-10-05 10:00:00,0.01,0.0,0,0
1675,1675,2019-10-03 11:30,2,2,2019-10-04 11:30:00,2019-10-05 11:30:00,0.0,0.0,0,0
1676,1676,2019-10-03 13:00,1,3,2019-10-04 13:00:00,2019-10-05 13:00:00,0.0,0.0,0,0
1677,1677,2019-10-03 13:30,1,3,2019-10-04 13:30:00,2019-10-05 13:30:00,0.0,0.0,0,0
1678,1678,2019-10-03 14:00,1,1,2019-10-04 14:00:00,2019-10-05 14:00:00,0.0,0.0,0,0
1679,1679,2019-10-04 4:30,2,3,2019-10-05 04:30:00,2019-10-06 04:30:00,0.0,0.0,0,0
1680,1680,2019-10-04 10:30,2,2,2019-10-05 10:30:00,2019-10-06 10:30:00,0.0,0.0,0,0
1681,1681,2019-10-04 11:30,2,1,2019-10-05 11:30:00,2019-10-06 11:30:00,0.0,0.0,0,0
1682,1682,2019-10-04 12:00,2,3,2019-10-05 12:00:00,2019-10-06 12:00:00,0.0,0.0,0,0
1683,1683,2019-10-04 13:30,2,1,2019-10-05 13:30:00,2019-10-06 13:30:00,0.0,0.0,0,0
1684,1684,2019-10-04 18:00,1,2,2019-10-05 18:00:00,2019-10-06 18:00:00,0.0,0.04,0,0
1685,1685,2019-10-04 20:00,2,2,2019-10-05 20:00:00,2019-10-06 20:00:00,0.0,0.01,0,0
1686,1686,2019-10-04 20:00,1,1,2019-10-05 20:00:00,2019-10-06 20:00:00,0.0,0.03,0,0
1687,1687,2019-10-04 21:00,1,1,2019-10-05 21:00:00,2019-10-06 21:00:00,0.0,0.02,0,0
1688,1688,2019-10-04 22:00,2,3,2019-10-05 22:00:00,2019-10-06 22:00:00,0.01,0.0,0,0
1689,1689,2019-10-04 23:00,2,3,2019-10-05 23:00:00,2019-10-06 23:00:00,0.0,0.0,0,0
1690,1690,2019-10-05 10:30,2,2,2019-10-06 10:30:00,2019-10-07 10:30:00,0.0,0.02,0,0
1691,1691,2019-10-05 18:00,1,2,2019-10-06 18:00:00,2019-10-07 18:00:00,0.04,0.19,0,1
1692,1692,2019-10-05 19:00,1,3,2019-10-06 19:00:00,2019-10-07 19:00:00,0.01,0.07,0,0
1693,1693,2019-10-05 22:30,2,2,2019-10-06 22:30:00,2019-10-07 22:30:00,0.01,0.0,0,0
1694,1694,2019-10-06 0:30,1,2,2019-10-07 00:30:00,2019-10-08 00:30:00,0.0,0.01,0,0
1695,1695,2019-10-06 1:00,2,1,2019-10-07 01:00:00,2019-10-08 01:00:00,0.0,0.0,0,0
1696,1696,2019-10-06 2:30,2,3,2019-10-07 02:30:00,2019-10-08 02:30:00,0.0,0.0,0,0
1697,1697,2019-10-06 3:00,1,2,2019-10-07 03:00:00,2019-10-08 03:00:00,0.04,0.02,0,0
1698,1698,2019-10-06 5:00,2,1,2019-10-07 05:00:00,2019-10-08 05:00:00,0.01,0.01,0,0
1699,1699,2019-10-06 5:30,1,2,2019-10-07 05:30:00,2019-10-08 05:30:00,0.01,0.0,0,0
1700,1700,2019-10-06 10:00,1,2,2019-10-07 10:00:00,2019-10-08 10:00:00,0.02,0.0,0,0
1701,1701,2019-10-07 2:00,1,1,2019-10-08 02:00:00,2019-10-09 02:00:00,0.02,0.01,0,0
1702,1702,2019-10-07 5:00,1,2,2019-10-08 05:00:00,2019-10-09 05:00:00,0.01,0.0,0,0
1703,1703,2019-10-07 10:30,2,3,2019-10-08 10:30:00,2019-10-09 10:30:00,0.0,0.0,0,0
1704,1704,2019-10-08 0:30,2,1,2019-10-09 00:30:00,2019-10-10 00:30:00,0.0,0.0,0,0
1705,1705,2019-10-08 2:00,2,3,2019-10-09 02:00:00,2019-10-10 02:00:00,0.0,0.0,0,0
1706,1706,2019-10-08 11:00,1,3,2019-10-09 11:00:00,2019-10-10 11:00:00,0.0,0.0,0,0
1707,1707,2019-10-08 13:30,1,2,2019-10-09 13:30:00,2019-10-10 13:30:00,0.0,0.01,0,0
1708,1708,2019-10-09 3:00,2,1,2019-10-10 03:00:00,2019-10-11 03:00:00,0.0,0.0,0,0
1709,1709,2019-10-09 8:30,1,2,2019-10-10 08:30:00,2019-10-11 08:30:00,0.0,0.01,0,0
1710,1710,2019-10-09 11:00,2,3,2019-10-10 11:00:00,2019-10-11 11:00:00,0.0,0.0,0,0
1711,1711,2019-10-09 13:30,1,2,2019-10-10 13:30:00,2019-10-11 13:30:00,0.01,0.0,0,0
1712,1712,2019-10-09 18:30,2,3,2019-10-10 18:30:00,2019-10-11 18:30:00,0.0,0.0,0,0
1713,1713,2019-10-09 20:00,1,2,2019-10-10 20:00:00,2019-10-11 20:00:00,0.03,0.03,0,0
1714,1714,2019-10-09 21:30,1,2,2019-10-10 21:30:00,2019-10-11 21:30:00,0.02,0.0,0,0
1715,1715,2019-10-09 22:00,2,2,2019-10-10 22:00:00,2019-10-11 22:00:00,0.0,0.0,0,0
1716,1716,2019-10-10 1:30,1,2,2019-10-11 01:30:00,2019-10-12 01:30:00,0.0,0.0,0,0
1717,1717,2019-10-10 4:00,2,1,2019-10-11 04:00:00,2019-10-12 04:00:00,0.0,0.0,0,0
1718,1718,2019-10-10 4:00,1,3,2019-10-11 04:00:00,2019-10-12 04:00:00,0.0,0.0,0,0
1719,1719,2019-10-10 4:30,2,3,2019-10-11 04:30:00,2019-10-12 04:30:00,0.0,0.0,0,0
1720,1720,2019-10-10 8:00,2,1,2019-10-11 08:00:00,2019-10-12 08:00:00,0.01,0.0,0,0
1721,1721,2019-10-10 11:00,2,2,2019-10-11 11:00:00,2019-10-12 11:00:00,0.0,0.01,0,0
1722,1722,2019-10-10 12:30,2,1,2019-10-11 12:30:00,2019-10-12 12:30:00,0.0,0.0,0,0
1723,1723,2019-10-10 13:30,2,1,2019-10-11 13:30:00,2019-10-12 13:30:00,0.0,0.0,0,0
1724,1724,2019-10-10 15:30,1,3,2019-10-11 15:30:00,2019-10-12 15:30:00,0.0,0.0,0,0
1725,1725,2019-10-11 1:30,1,2,2019-10-12 01:30:00,2019-10-13 01:30:00,0.0,0.0,0,0
1726,1726,2019-10-11 1:30,2,3,2019-10-12 01:30:00,2019-10-13 01:30:00,0.0,0.0,0,0
1727,1727,2019-10-11 4:30,2,1,2019-10-12 04:30:00,2019-10-13 04:30:00,0.0,0.0,0,0
1728,1728,2019-10-11 5:00,1,2,2019-10-12 05:00:00,2019-10-13 05:00:00,0.0,0.0,0,0
1729,1729,2019-10-11 7:00,1,3,2019-10-12 07:00:00,2019-10-13 07:00:00,0.0,0.0,0,0
1730,1730,2019-10-11 9:00,2,2,2019-10-12 09:00:00,2019-10-13 09:00:00,0.0,0.0,0,0
1731,1731,2019-10-11 11:30,1,2,2019-10-12 11:30:00,2019-10-13 11:30:00,0.01,0.0,0,0
1732,1732,2019-10-11 13:00,1,2,2019-10-12 13:00:00,2019-10-13 13:00:00,0.0,0.0,0,0
1733,1733,2019-10-11 14:00,1,3,2019-10-12 14:00:00,2019-10-13 14:00:00,0.0,0.0,0,0
1734,1734,2019-10-12 1:00,1,3,2019-10-13 01:00:00,2019-10-14 01:00:00,0.0,0.03,0,0
1735,1735,2019-10-12 6:30,1,3,2019-10-13 06:30:00,2019-10-14 06:30:00,0.0,0.0,0,0
1736,1736,2019-10-12 6:30,1,2,2019-10-13 06:30:00,2019-10-14 06:30:00,0.0,0.01,0,0
1737,1737,2019-10-12 7:00,1,2,2019-10-13 07:00:00,2019-10-14 07:00:00,0.0,0.01,0,0
1738,1738,2019-10-12 14:00,2,2,2019-10-13 14:00:00,2019-10-14 14:00:00,0.0,0.0,0,0
1739,1739,2019-10-13 1:30,1,3,2019-10-14 01:30:00,2019-10-15 01:30:00,0.0,0.0,0,0
1740,1740,2019-10-13 8:00,2,2,2019-10-14 08:00:00,2019-10-15 08:00:00,0.0,0.0,0,0
1741,1741,2019-10-13 9:00,2,2,2019-10-14 09:00:00,2019-10-15 09:00:00,0.01,0.0,0,0
1742,1742,2019-10-13 15:30,2,1,2019-10-14 15:30:00,2019-10-15 15:30:00,0.0,0.0,0,0
1743,1743,2019-10-13 17:30,2,3,2019-10-14 17:30:00,2019-10-15 17:30:00,0.0,0.0,0,0
1744,1744,2019-10-13 19:00,2,2,2019-10-14 19:00:00,2019-10-15 19:00:00,0.0,0.01,0,0
1745,1745,2019-10-13 20:00,1,3,2019-10-14 20:00:00,2019-10-15 20:00:00,0.01,0.01,0,0
1746,1746,2019-10-13 22:00,2,1,2019-10-14 22:00:00,2019-10-15 22:00:00,0.01,0.0,0,0
1747,1747,2019-10-14 4:00,1,3,2019-10-15 04:00:00,2019-10-16 04:00:00,0.0,0.0,0,0
1748,1748,2019-10-14 7:00,2,1,2019-10-15 07:00:00,2019-10-16 07:00:00,0.0,0.0,0,0
1749,1749,2019-10-14 9:00,2,3,2019-10-15 09:00:00,2019-10-16 09:00:00,0.0,0.0,0,0
1750,1750,2019-10-14 19:00,2,3,2019-10-15 19:00:00,2019-10-16 19:00:00,0.01,0.01,0,0
1751,1751,2019-10-14 20:00,1,3,2019-10-15 20:00:00,2019-10-16 20:00:00,0.01,0.0,0,0
1752,1752,2019-10-15 4:00,2,1,2019-10-16 04:00:00,2019-10-17 04:00:00,0.0,0.0,0,0
1753,1753,2019-10-15 7:00,1,2,2019-10-16 07:00:00,2019-10-17 07:00:00,0.0,0.0,0,0
1754,1754,2019-10-15 10:30,1,3,2019-10-16 10:30:00,2019-10-17 10:30:00,0.01,0.0,0,0
1755,1755,2019-10-15 11:30,2,1,2019-10-16 11:30:00,2019-10-17 11:30:00,0.0,0.0,0,0
1756,1756,2019-10-15 14:30,2,3,2019-10-16 14:30:00,2019-10-17 14:30:00,0.0,0.0,0,0
1757,1757,2019-10-15 15:00,2,3,2019-10-16 15:00:00,2019-10-17 15:00:00,0.0,0.0,0,0
1758,1758,2019-10-15 19:30,2,2,2019-10-16 19:30:00,2019-10-17 19:30:00,0.01,0.0,0,0
1759,1759,2019-10-15 22:30,2,2,2019-10-16 22:30:00,2019-10-17 22:30:00,0.0,0.0,0,0
1760,1760,2019-10-16 0:00,1,2,2019-10-17 00:00:00,2019-10-18 00:00:00,0.0,0.0,0,0
1761,1761,2019-10-16 10:30,1,2,2019-10-17 10:30:00,2019-10-18 10:30:00,0.0,0.0,0,0
1762,1762,2019-10-16 14:00,2,1,2019-10-17 14:00:00,2019-10-18 14:00:00,0.0,0.0,0,0
1763,1763,2019-10-16 14:30,2,1,2019-10-17 14:30:00,2019-10-18 14:30:00,0.0,0.0,0,0
1764,1764,2019-10-16 17:30,2,3,2019-10-17 17:30:00,2019-10-18 17:30:00,0.0,0.0,0,0
1765,1765,2019-10-16 18:00,1,3,2019-10-17 18:00:00,2019-10-18 18:00:00,0.01,0.0,0,0
1766,1766,2019-10-16 20:30,1,3,2019-10-17 20:30:00,2019-10-18 20:30:00,0.0,0.01,0,0
1767,1767,2019-10-16 21:00,1,3,2019-10-17 21:00:00,2019-10-18 21:00:00,0.0,0.0,0,0
1768,1768,2019-10-16 23:00,1,2,2019-10-17 23:00:00,2019-10-18 23:00:00,0.0,0.01,0,0
1769,1769,2019-10-17 2:00,1,3,2019-10-18 02:00:00,2019-10-19 02:00:00,0.0,0.0,0,0
1770,1770,2019-10-17 3:00,1,3,2019-10-18 03:00:00,2019-10-19 03:00:00,0.0,0.0,0,0
1771,1771,2019-10-17 8:30,1,3,2019-10-18 08:30:00,2019-10-19 08:30:00,0.0,0.0,0,0
1772,1772,2019-10-17 12:00,2,1,2019-10-18 12:00:00,2019-10-19 12:00:00,0.0,0.0,0,0
1773,1773,2019-10-17 23:30,2,1,2019-10-18 23:30:00,2019-10-19 23:30:00,0.0,0.01,0,0
1774,1774,2019-10-18 2:30,2,3,2019-10-19 02:30:00,2019-10-20 02:30:00,0.0,0.0,0,0
1775,1775,2019-10-18 7:00,2,3,2019-10-19 07:00:00,2019-10-20 07:00:00,0.0,0.0,0,0
1776,1776,2019-10-19 0:30,1,2,2019-10-20 00:30:00,2019-10-21 00:30:00,0.0,0.0,0,0
1777,1777,2019-10-19 3:00,1,2,2019-10-20 03:00:00,2019-10-21 03:00:00,0.0,0.0,0,0
1778,1778,2019-10-19 3:00,2,1,2019-10-20 03:00:00,2019-10-21 03:00:00,0.0,0.0,0,0
1779,1779,2019-10-19 3:30,2,2,2019-10-20 03:30:00,2019-10-21 03:30:00,0.0,0.0,0,0
1780,1780,2019-10-19 3:30,1,3,2019-10-20 03:30:00,2019-10-21 03:30:00,0.0,0.0,0,0
1781,1781,2019-10-19 6:30,1,2,2019-10-20 06:30:00,2019-10-21 06:30:00,0.0,0.0,0,0
1782,1782,2019-10-20 1:30,2,2,2019-10-21 01:30:00,2019-10-22 01:30:00,0.0,0.0,0,0
1783,1783,2019-10-20 4:30,2,1,2019-10-21 04:30:00,2019-10-22 04:30:00,0.0,0.0,0,0
1784,1784,2019-10-20 4:30,1,2,2019-10-21 04:30:00,2019-10-22 04:30:00,0.0,0.0,0,0
1785,1785,2019-10-20 6:00,1,2,2019-10-21 06:00:00,2019-10-22 06:00:00,0.0,0.0,0,0
1786,1786,2019-10-21 1:00,2,3,2019-10-22 01:00:00,2019-10-23 01:00:00,0.0,0.0,0,0
1787,1787,2019-10-21 4:00,2,3,2019-10-22 04:00:00,2019-10-23 04:00:00,0.0,0.0,0,0
1788,1788,2019-10-21 12:00,1,2,2019-10-22 12:00:00,2019-10-23 12:00:00,0.0,0.0,0,0
1789,1789,2019-10-21 20:00,2,1,2019-10-22 20:00:00,2019-10-23 20:00:00,0.0,0.0,0,0
1790,1790,2019-10-21 21:00,1,2,2019-10-22 21:00:00,2019-10-23 21:00:00,0.0,0.0,0,0
1791,1791,2019-10-22 7:00,2,1,2019-10-23 07:00:00,2019-10-24 07:00:00,0.0,0.0,0,0
1792,1792,2019-10-22 8:30,1,2,2019-10-23 08:30:00,2019-10-24 08:30:00,0.0,0.0,0,0
1793,1793,2019-10-22 11:30,2,1,2019-10-23 11:30:00,2019-10-24 11:30:00,0.0,0.0,0,0
1794,1794,2019-10-22 14:00,2,3,2019-10-23 14:00:00,2019-10-24 14:00:00,0.0,0.0,0,0
1795,1795,2019-10-22 18:30,1,2,2019-10-23 18:30:00,2019-10-24 18:30:00,0.0,0.0,0,0
1796,1796,2019-10-23 10:00,1,2,2019-10-24 10:00:00,2019-10-25 10:00:00,0.0,0.0,0,0
1797,1797,2019-10-23 12:00,2,1,2019-10-24 12:00:00,2019-10-25 12:00:00,0.0,0.0,0,0
1798,1798,2019-10-24 2:30,1,3,2019-10-25 02:30:00,2019-10-26 02:30:00,0.01,0.0,0,0
1799,1799,2019-10-24 4:30,1,2,2019-10-25 04:30:00,2019-10-26 04:30:00,0.0,0.0,0,0
1800,1800,2019-10-24 8:30,2,1,2019-10-25 08:30:00,2019-10-26 08:30:00,0.0,0.0,0,0
1801,1801,2019-10-24 8:30,2,3,2019-10-25 08:30:00,2019-10-26 08:30:00,0.0,0.0,0,0
1802,1802,2019-10-24 20:00,2,3,2019-10-25 20:00:00,2019-10-26 20:00:00,0.01,0.03,0,0
1803,1803,2019-10-24 23:30,1,2,2019-10-25 23:30:00,2019-10-26 23:30:00,0.06,0.0,0,0
1804,1804,2019-10-24 23:30,2,3,2019-10-25 23:30:00,2019-10-26 23:30:00,0.02,0.0,0,0
1805,1805,2019-10-25 3:30,1,3,2019-10-26 03:30:00,2019-10-27 03:30:00,0.0,0.0,0,0
1806,1806,2019-10-25 5:00,1,2,2019-10-26 05:00:00,2019-10-27 05:00:00,0.0,0.0,0,0
1807,1807,2019-10-26 6:00,1,2,2019-10-27 06:00:00,2019-10-28 06:00:00,0.0,0.0,0,0
1808,1808,2019-10-26 6:30,2,1,2019-10-27 06:30:00,2019-10-28 06:30:00,0.0,0.0,0,0
1809,1809,2019-10-26 8:30,1,3,2019-10-27 08:30:00,2019-10-28 08:30:00,0.0,0.0,0,0
1810,1810,2019-10-26 14:00,1,3,2019-10-27 14:00:00,2019-10-28 14:00:00,0.0,0.0,0,0
1811,1811,2019-10-26 20:00,2,1,2019-10-27 20:00:00,2019-10-28 20:00:00,0.0,0.01,0,0
1812,1812,2019-10-26 22:30,1,2,2019-10-27 22:30:00,2019-10-28 22:30:00,0.0,0.01,0,0
1813,1813,2019-10-26 23:00,1,3,2019-10-27 23:00:00,2019-10-28 23:00:00,0.0,0.0,0,0
1814,1814,2019-10-27 10:00,2,3,2019-10-28 10:00:00,2019-10-29 10:00:00,0.0,0.0,0,0
1815,1815,2019-10-27 19:30,1,2,2019-10-28 19:30:00,2019-10-29 19:30:00,0.02,0.13,0,0
1816,1816,2019-10-28 1:30,2,1,2019-10-29 01:30:00,2019-10-30 01:30:00,0.0,0.01,0,0
1817,1817,2019-10-28 5:00,2,1,2019-10-29 05:00:00,2019-10-30 05:00:00,0.0,0.0,0,0
1818,1818,2019-10-28 7:00,1,3,2019-10-29 07:00:00,2019-10-30 07:00:00,0.02,0.0,0,0
1819,1819,2019-10-28 7:00,1,2,2019-10-29 07:00:00,2019-10-30 07:00:00,0.02,0.0,0,0
1820,1820,2019-10-28 10:00,1,2,2019-10-29 10:00:00,2019-10-30 10:00:00,0.0,0.0,0,0
1821,1821,2019-10-28 12:00,2,3,2019-10-29 12:00:00,2019-10-30 12:00:00,0.0,0.0,0,0
1822,1822,2019-10-28 18:30,1,3,2019-10-29 18:30:00,2019-10-30 18:30:00,0.07,0.01,0,0
1823,1823,2019-10-28 20:00,2,3,2019-10-29 20:00:00,2019-10-30 20:00:00,0.08,0.0,0,0
1824,1824,2019-10-28 21:30,2,3,2019-10-29 21:30:00,2019-10-30 21:30:00,0.0,0.0,0,0
1825,1825,2019-10-29 5:30,1,3,2019-10-30 05:30:00,2019-10-31 05:30:00,0.0,0.0,0,0
1826,1826,2019-10-29 10:00,2,1,2019-10-30 10:00:00,2019-10-31 10:00:00,0.0,0.01,0,0
1827,1827,2019-10-29 20:00,1,2,2019-10-30 20:00:00,2019-10-31 20:00:00,0.01,0.01,0,0
1828,1828,2019-10-30 5:00,1,2,2019-10-31 05:00:00,2019-11-01 05:00:00,0.0,0.0,0,0
1829,1829,2019-10-30 20:00,1,3,2019-10-31 20:00:00,2019-11-01 20:00:00,0.0,0.0,0,0
